,month_year,totalmemory,tool_name_version
117, 2021-05 ,    60949871220.0000000, Remove beginning1                                                                                                                      / Remove beginning1                                                                                                                      
118, 2021-05 ,    60670115416.0000000,kraken2/2.1.1+galaxy1                                                                         
119, 2021-05 ,    60104052120.0000000, csv_to_tabular                                                                                                                         / csv_to_tabular                                                                                                                         
120, 2021-05 ,    58702433580.0000000,compose_text_param/0.1.1                                                           
121, 2021-05 ,    58271343144.0000000,limma_voom/3.38.3+galaxy3                                                                  
122, 2021-05 ,    56469349104.0000000,mothur_unique_seqs/1.39.5.0                                                        
123, 2021-05 ,    56058786084.0000000,tp_head_tool/1.1.0                                                              
124, 2021-05 ,    54421942344.0000000,goseq/1.36.0+galaxy0                                                                            
125, 2021-05 ,    54406354800.0000000,seqtk_sample/1.3.2                                                                              
126, 2021-05 ,    53956124712.0000000,chipseeker/1.18.0+galaxy1                                                              
127, 2021-05 ,    53736026568.0000000, CONVERTER_interval_to_bed_0                                                                                                            / CONVERTER_interval_to_bed_0                                                                                                            
128, 2021-05 ,    53547878412.0000000,cat_multiple/0.2                                                    
129, 2021-05 ,    53455580220.0000000,vcfannotate/1.0.0_rc3+galaxy0                                                         
130, 2021-05 ,    53372689692.0000000,snippy/4.5.0                                                                                   
131, 2021-05 ,    52664708964.0000000,mothur_make_group/1.39.5.0                                                          
132, 2021-05 ,    52524098340.0000000,gops_intersect_1/1.0.0                                                                  
133, 2021-05 ,    52235006628.0000000,cshl_fastq_quality_filter/1.0.2+galaxy0                                      
134, 2021-05 ,    50784922608.0000000,tp_cat/0.1.0                                                                    
135, 2021-05 ,    50336855856.0000000,mothur_heatmap_sim/1.39.5.0                                                        
136, 2021-05 ,    49486092884.0000000,quast/5.0.2+galaxy1                                                                             
137, 2021-05 ,    49373270604.0000000,circos/0.69.8+galaxy7                                                                          
138, 2021-05 ,    49305665472.0000000,cshl_fastx_collapser/1.0.0                                                        
139, 2021-05 ,    49201945044.0000000,cshl_fastq_to_fasta/1.0.0                                                          
140, 2021-05 ,    48341447264.0000000,unicycler/0.4.8.0                                                                           
141, 2021-05 ,    47515093668.0000000,mothur_make_shared/1.39.5.0                                                        
142, 2021-05 ,    46168881556.0000000,mothur_screen_seqs/1.39.5.1                                                        
143, 2021-05 ,    45788879860.0000000,kallisto_quant/0.46.0.4                                                                
144, 2021-05 ,    45614779560.0000000,fastq_trimmer/1.1.5                                                                 
145, 2021-05 ,    44273662944.0000000,table_annovar/0.2                                                                   
146, 2021-05 ,    44003557164.0000000,qualimap_rnaseq/2.2.2d+galaxy1                                                        
147, 2021-05 ,    43416268224.0000000,sam_pileup/1.1.3                                                                       
148, 2021-05 ,    43280444424.0000000,bcftools_view/1.10                                                                      
149, 2021-05 ,    42625396968.0000000, tabular_to_csv                                                                                                                         / tabular_to_csv                                                                                                                         
150, 2021-05 ,    42621538428.0000000, CONVERTER_bam_to_bigwig_0                                                                                                              / CONVERTER_bam_to_bigwig_0                                                                                                              
151, 2021-05 ,    42063422604.0000000,collection_column_join/0.0.3                                                   
152, 2021-05 ,    41376270256.0000000,velveth/1.2.10.2                                                                           
153, 2021-05 ,    41293232484.0000000,fastq_quality_trimmer/1.1.5                                              
154, 2021-05 ,    40746538896.0000000,mothur_taxonomy_to_krona/1.0                                                 
155, 2021-05 ,    40700543184.0000000,bamleftalign/1.3.1                                                                      
156, 2021-05 ,    39888062508.0000000, CONVERTER_fasta_to_tabular                                                                                                             / CONVERTER_fasta_to_tabular                                                                                                             
157, 2021-05 ,    38741269308.0000000,newick_display/1.6+galaxy1                                                               
158, 2021-05 ,    38119406892.0000000, Count1                                                                                                                                 / Count1                                                                                                                                 
159, 2021-05 ,    37790494728.0000000, Convert characters1                                                                                                                    / Convert characters1                                                                                                                    
160, 2021-05 ,    37396294152.0000000,bamtools/2.4.0.0                                                                         
161, 2021-05 ,    37126341756.0000000,picard_SortSam/2.18.2.1                                                                    
162, 2021-05 ,    36646325016.0000000,EMBOSS: geecee41/5.0.0                                                                   
163, 2021-05 ,    36249804996.0000000,bowtie2/2.3.4.3+galaxy0                                                                   
164, 2021-05 ,    36024612216.0000000,minimap2/2.17+galaxy4                                                                        
165, 2021-05 ,    35896509264.0000000,Extract genomic DNA 1/3.0.3+galaxy2                                               
166, 2021-05 ,    35504932176.0000000, Show beginning1                                                                                                                        / Show beginning1                                                                                                                        
167, 2021-05 ,    35379448944.0000000, CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           / CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           
168, 2021-05 ,    35339781876.0000000,deeptools_plot_correlation/3.3.2.0.0                                 
169, 2021-05 ,    35224638428.0000000,mothur_tree_shared/1.39.5.0                                                        
170, 2021-05 ,    35016116688.0000000,bam_to_sam/2.0.1                                                                       
171, 2021-05 ,    34913630472.0000000,nanoplot/1.28.2+galaxy1                                                                      
172, 2021-05 ,    34891868508.0000000,bandage_image/0.8.1+galaxy3                                                                   
173, 2021-05 ,    34854824928.0000000,cshl_fastx_trimmer/1.0.2+galaxy0                                                    
174, 2021-05 ,    34715295972.0000000, CONVERTER_interval_to_bedstrict_0                                                                                                      / CONVERTER_interval_to_bedstrict_0                                                                                                      
175, 2021-05 ,    34656489588.0000000,bcftools_call/1.10                                                                      
176, 2021-05 ,    34566814884.0000000,snpSift_annotate/4.3+t.galaxy1                                                                
177, 2021-05 ,    34245619800.0000000,bcftools_consensus/1.10+galaxy1                                                    
178, 2021-05 ,    34211046324.0000000,bcftools_plugin_counts/1.10+galaxy1                                            
179, 2021-05 ,    34123995108.0000000,mothur_count_seqs/1.39.5.0                                                          
180, 2021-05 ,    33164268396.0000000,picard_MergeSamFiles/2.18.2.1                                                              
181, 2021-05 ,    33084934260.0000000,samtools_mpileup/2.1.4                                                           
182, 2021-05 ,    33017022360.0000000,vcf2tsv/1.0.0_rc3+galaxy0                                                                 
183, 2021-05 ,    32445167580.0000000,dada2_filterAndTrim/1.18+galaxy0                                                  
184, 2021-05 ,    32294063004.0000000,bedtools_bamtobed/2.30.0                                                                     
185, 2021-05 ,    32043249924.0000000, Paste1                                                                                                                                 / Paste1                                                                                                                                 
186, 2021-05 ,    31899270708.0000000,kraken/1.3.1                                                                               
187, 2021-05 ,    31539000276.0000000,ngsutils_bam_filter/0.5.9                                                         
188, 2021-05 ,    31381565684.0000000,samtools_slice_bam/2.0.1                                                       
189, 2021-05 ,    31152516780.0000000,dexseq_count/1.28.1.0                                                                          
190, 2021-05 ,    30935042124.0000000,bcftools_filter/1.10                                                                  
191, 2021-05 ,    30681605556.0000000,bedtools_getfastabed/2.30.0                                                                  
192, 2021-05 ,    30674039056.0000000,spaln/2.4.03+galaxy0                                                                            
193, 2021-05 ,    30181214448.0000000,pileup_parser/1.0.2                                                                 
194, 2021-05 ,    29724347884.0000000,cuffmerge/0.0.5                                                                         
195, 2021-05 ,    29193242904.0000000,sam_dump/2.10.9+galaxy0                                                                     
196, 2021-05 ,    28774809420.0000000,macs2_bdgpeakcall/2.1.1.20160309.0                                                              
197, 2021-05 ,    27990420192.0000000, CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  / CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  
198, 2021-05 ,    27646073868.0000000, CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   / CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   
199, 2021-05 ,    27537259848.0000000,jbrowse/1.16.11+galaxy0                                                                       
200, 2021-05 ,    27532166256.0000000,cshl_fastx_reverse_complement/1.0.2+galaxy0                              
201, 2021-05 ,    26975438868.0000000,taxonomy_krona_chart/2.7.1                                                      
202, 2021-05 ,    26874341928.0000000,datamash_reverse/1.1.0                                                               
203, 2021-05 ,    26810441952.0000000,fastq_filter/1.1.5                                                                   
204, 2021-05 ,    26534006052.0000000,shovill/1.1.0+galaxy0                                                                         
205, 2021-05 ,    26302333764.0000000,snpEff_build_gb/4.3+T.galaxy4                                                                  
206, 2021-05 ,    26124372792.0000000,porechop/0.2.3                                                                               
207, 2021-05 ,    26079612132.0000000,varscan/2.4.2                                                                   
208, 2021-05 ,    25832656584.0000000,rbc_mafft/7.221.3                                                                           
209, 2021-05 ,    25746994812.0000000,ncbi_makeblastdb/2.10.1+galaxy0                                                   
210, 2021-05 ,    25717514928.0000000,naive_variant_caller/0.0.4                                               
211, 2021-05 ,    25415459160.0000000,scanpy_plot/1.7.1+galaxy0                                                                 
212, 2021-05 ,    25231169544.0000000,bedtools_multiintersectbed/2.30.0                                                            
213, 2021-05 ,    25203078096.0000000,bcftools_annotate/1.10                                                              
214, 2021-05 ,    24843450996.0000000,snpEff_download/4.3+T.galaxy2                                                                  
215, 2021-05 ,    24751306188.0000000,cshl_fastq_to_fasta/1.0.2                                                          
216, 2021-05 ,    24720591252.0000000,rseqc_bam_stat/2.6.4                                                                         
217, 2021-05 ,    24677065644.0000000,fasta_merge_files_and_filter_unique_sequences/1.2.0 
218, 2021-05 ,    24619494312.0000000,rseqc_read_distribution/2.6.4.1                                                              
219, 2021-05 ,    24549112308.0000000,fastq_paired_end_splitter/1.1.5                                         
220, 2021-05 ,    24429596136.0000000,ncbi_blastp_wrapper/2.10.1+galaxy0                                                
221, 2021-05 ,    24357105612.0000000, bed_to_bigBed                                                                                                                          / bed_to_bigBed                                                                                                                          
222, 2021-05 ,    24192108696.0000000,fastq_groomer/1.1.1                                                                 
223, 2021-05 ,    23943919104.0000000,fastq_paired_end_deinterlacer/1.1.5                                 
224, 2021-05 ,    23609759964.0000000,table_compute/0.9.2                                                                     
225, 2021-05 ,    23604819756.0000000,fastqc/0.72                                                                                
226, 2021-05 ,    23541999632.0000000,stringtie_merge/2.1.1                                                                       
227, 2021-05 ,    23197808508.0000000, ChangeCase                                                                                                                             / ChangeCase                                                                                                                             
228, 2021-05 ,    23064608196.0000000,vcfhethom/1.0.0_rc3+galaxy0                                                             
229, 2021-05 ,    22786937964.0000000,dada2_dada/1.18+galaxy0                                                                    
230, 2021-05 ,    22761316388.0000000,mothur_rarefaction_single/1.39.5.0                                          
231, 2021-05 ,    22706368176.0000000,deeptools_bam_compare/3.3.2.0.0                                           
232, 2021-05 ,    22674266160.0000000,samtools_bedcov/2.0.2                                                             
233, 2021-05 ,    22671794928.0000000,mothur_align_seqs/1.39.5.0                                                          
234, 2021-05 ,    22502787216.0000000, CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         / CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         
235, 2021-05 ,    22243021612.0000000,mothur_classify_seqs/1.39.5.0                                                    
236, 2021-05 ,    22048698588.0000000,cshl_fastx_barcode_splitter/1.0.1                                          
237, 2021-05 ,    22001159868.0000000,mothur_dist_shared/1.39.5.0                                                        
238, 2021-05 ,    21948683316.0000000,samtool_filter2/1.1.2                                                             
239, 2021-05 ,    21642768672.0000000,collapse_dataset/4.2                                                             
240, 2021-05 ,    21351053808.0000000,Kraken2Tax/1.2                                                                         
241, 2021-05 ,    21311385344.0000000,deeptools_plot_coverage/3.3.2.0.0                                       
242, 2021-05 ,    21279434992.0000000,deeptools_bigwig_compare/3.3.2.0.0                                     
243, 2021-05 ,    21000378840.0000000,goenrichment/2.0.1                                                                       
244, 2021-05 ,    20913327456.0000000,Add_a_column1/1.5                                                                    
245, 2021-05 ,    20818712712.0000000,samtools_depth/1.9                                                                     
246, 2021-05 ,    20521750536.0000000,mothur_remove_lineage/1.39.5.0                                                  
247, 2021-05 ,    20059790828.0000000,mothur_filter_seqs/1.39.5.0                                                        
248, 2021-05 ,    19792309152.0000000,seq_filter_by_id/0.2.7                                                           
249, 2021-05 ,    19599220788.0000000,fasta-stats/1.0.1                                                                         
250, 2021-05 ,    19585021680.0000000,tab2fasta/1.1.0                                                                  
251, 2021-05 ,    19521121704.0000000,bedtools_genomecoveragebed/2.30.0                                                            
252, 2021-05 ,    19352112192.0000000,mothur_pre_cluster/1.39.5.0                                                        
253, 2021-05 ,    19202396724.0000000,ncbi_acc_download/0.2.5+galaxy0                                                     
254, 2021-05 ,    19167823248.0000000,diffbind/2.10.0                                                                        
255, 2021-05 ,    19123062588.0000000,collapse_dataset/5.1.0                                                           
256, 2021-05 ,    18873484560.0000000,anndata_manipulate/0.7.5+galaxy0                                                   
257, 2021-05 ,    18842768672.0000000,velvetoptimiser/2.2.6                                                       
258, 2021-05 ,    18786433344.0000000,tp_awk_tool/1.1.2                                                               
259, 2021-05 ,    18684101352.0000000, CONVERTER_interval_to_bed12_0                                                                                                          / CONVERTER_interval_to_bed12_0                                                                                                          
260, 2021-05 ,    18288665724.0000000,bedtools_intersectbed/2.29.0                                                                 
261, 2021-05 ,    18256715736.0000000,bedtools_sortbed/2.30.0                                                                      
262, 2021-05 ,    18190038888.0000000, CONVERTER_bedgraph_to_bigwig                                                                                                           / CONVERTER_bedgraph_to_bigwig                                                                                                           
263, 2021-05 ,    18128762400.0000000,vcfallelicprimitives/1.0.0_rc3+galaxy0                                       
264, 2021-05 ,    17779322484.0000000,fastq_to_tabular/1.1.5                                                           
265, 2021-05 ,    17714034072.0000000,ggplot2_heatmap/2.2.1                                                                 
266, 2021-05 ,    17674367004.0000000,charts/1.0.1                                                                                   
267, 2021-05 ,    17652604200.0000000,EMBOSS: getorf42/5.0.0.1                                                                 
268, 2021-05 ,    17646275556.0000000,tp_replace_in_column/1.1.3                                                      
269, 2021-05 ,    17488842336.0000000,picard_CleanSam/2.18.2.1                                                                   
270, 2021-05 ,    17437599648.0000000,mothur_classify_otu/1.39.5.0                                                      
271, 2021-05 ,    17313504852.0000000,fastq_stats/1.1.5                                                                     
272, 2021-05 ,    17309646312.0000000,fastq_paired_end_joiner/2.0.1.1+galaxy0                                   
273, 2021-05 ,    17175362788.0000000,deeptools_multi_bam_summary/3.3.2.0.0                               
274, 2021-05 ,    17150977592.0000000,mothur_cluster_split/1.39.5.0                                                    
275, 2021-05 ,    17033211720.0000000,snpfreqplot/1.0+galaxy3                                                                   
276, 2021-05 ,    16904023500.0000000,macs2_predictd/2.1.1.20160309.1                                                                 
277, 2021-05 ,    16838735088.0000000,fastqc/0.63                                                                                
278, 2021-05 ,    16815737232.0000000, wc_gnu                                                                                                                                 / wc_gnu                                                                                                                                 
279, 2021-05 ,    16685160408.0000000,tp_sorted_uniq/1.1.0                                                            
280, 2021-05 ,    16502105844.0000000,XY_Plot_1/1.0.2                                                                           
281, 2021-05 ,    16386963180.0000000,allele_counts_1/1.3.2                                                                  
282, 2021-05 ,    16338343476.0000000,mothur_chimera_vsearch/1.39.5.2                                                
283, 2021-05 ,    16219342776.0000000,filter_by_fasta_ids/2.3                                                       
284, 2021-05 ,    16091389440.0000000,fasta2tab/1.1.0                                                                  
285, 2021-05 ,    15935191272.0000000,mothur_count_groups/1.39.5.0                                                      
286, 2021-05 ,    15905864772.0000000,fastq_paired_end_interlacer/1.2.0.1+galaxy0                           
287, 2021-05 ,    15863574216.0000000,venn_list/0.1.1                                                                         
288, 2021-05 ,    15845669952.0000000,gtftobed12/357                                                                             
289, 2021-05 ,    15766334972.0000000,sailfish/0.10.1.1                                                                      
290, 2021-05 ,    15587293176.0000000,fasttree/2.1.10+galaxy1                                                                      
291, 2021-05 ,    15500088576.0000000,rseqc_geneBody_coverage/2.6.4.3                                                              
292, 2021-05 ,    15415660848.0000000,gffread/2.2.1.2                                                                           
293, 2021-05 ,    15337561764.0000000,ivar_variants/1.2.2+galaxy0                                                             
294, 2021-05 ,    15226276968.0000000,velveth/1.2.10.1                                                                           
295, 2021-05 ,    15099559356.0000000,tp_multijoin_tool/1.1.1                                                         
296, 2021-05 ,    14919128280.0000000,fastqc/0.69                                                                                
297, 2021-05 ,    14862792000.0000000, CONVERTER_ref_to_seq_taxomony                                                                                                          / CONVERTER_ref_to_seq_taxomony                                                                                                          
298, 2021-05 ,    14775420200.0000000,trinity/2.9.1+galaxy1                                                                         
299, 2021-05 ,    14730980124.0000000,tp_replace_in_line/1.1.1                                                        
300, 2021-05 ,    14722027992.0000000,mothur_remove_seqs/1.39.5.0                                                        
301, 2021-05 ,    14699030136.0000000,tximport/0.1                                                                                 
302, 2021-05 ,    14542831968.0000000,qualimap_multi_bamqc/2.2.2d                                                      
303, 2021-05 ,    14540361028.0000000,mummer_nucmer/4.0.0beta2+galaxy1                                                        
304, 2021-05 ,    14521069164.0000000, CONVERTER_cram_to_bam_0                                                                                                                / CONVERTER_cram_to_bam_0                                                                                                                
305, 2021-05 ,    14463497832.0000000,mothur_sub_sample/1.39.5.0                                                          
306, 2021-05 ,    14270256084.0000000,EMBOSS: union105/5.0.0                                                                   
