,month_year,avg_cpu_time,tool_name_version
62,2021-08,6990,repeatmasker_wrapper/4.0.9
63,2021-08,6732,bwa_mem/0.7.17.2
64,2021-08,6528,cuffnorm/2.2.1.3
65,2021-08,6416,multigps/0.74.0
66,2021-08,6325,ncbi_blastp_wrapper/2.10.1+galaxy0
67,2021-08,6320,fastq_paired_end_deinterlacer/1.1.5
68,2021-08,6298,rna_starsolo/2.7.8a
69,2021-08,6044,rbc_mafft/7.221.3
70,2021-08,6010,cuffdiff/2.2.1.3
71,2021-08,5888,peakcalling_sicer/1.1
72,2021-08,5814,minimap2/2.20+galaxy1
73,2021-08,5755,bwameth/0.2.2+galaxy1
74,2021-08,5742,deeptools_multi_bam_summary/3.3.2.0.0
75,2021-08,5735,spades/3.12.0+galaxy1
76,2021-08,5721,gd_raxml/1.0.0
77,2021-08,5529,fastqe/0.2.6+galaxy2
78,2021-08,5231,mothur_classify_seqs/1.39.5.0
79,2021-08,5191,fasterq_dump/2.11.0+galaxy0
80,2021-08,5170,busco/5.0.0+galaxy0
81,2021-08,5167,maxbin2/2.2.7+galaxy2
82,2021-08,5074,MAF_To_Fasta1/MAF_To_Fasta1
83,2021-08,5027,dexseq_count/1.28.1.0
84,2021-08,4688,iqtree/1.5.5.3
85,2021-08,4630,meme_chip/4.11.2+galaxy1
86,2021-08,4570,varscan_somatic/2.4.3.6
87,2021-08,4554,scpipe/1.0.0+galaxy2
88,2021-08,4496,htseq_count/0.9.1
89,2021-08,4469,nextclade/1.2.3+galaxy0
90,2021-08,4437,bellerophon/1.0+galaxy0
91,2021-08,4183,bg_diamond/2.0.8.0
92,2021-08,4069,mothur_pcr_seqs/1.39.5.0
93,2021-08,3995,fastqe/0.2.6+galaxy1
94,2021-08,3934,cutadapt/1.16.5
95,2021-08,3813,deeptools_multi_bigwig_summary/3.3.2.0.0
96,2021-08,3768,cuffquant/2.2.1.1
97,2021-08,3644,fastq_groomer/1.1.1
98,2021-08,3643,plant_tribes_kaks_analysis/1.0.3.0
99,2021-08,3635,samtools_bedcov/2.0.2
100,2021-08,3630,microsatellite/1.0.0
101,2021-08,3569,picard_ValidateSamFile/2.18.2.1
102,2021-08,3568,deeptools_bam_coverage/3.3.0.0.0
103,2021-08,3547,deeptools_compute_matrix/3.1.2.0.0
104,2021-08,3404,bamtools_split/2.4.0
105,2021-08,3354,EMBOSS: einverted28/5.0.0.1
106,2021-08,3265,deeptools_plot_enrichment/3.3.2.0.0
107,2021-08,3208,minimap2/2.20+galaxy2
108,2021-08,3152,deeptools_bam_compare/3.3.2.0.0
109,2021-08,3116,dada2_assignTaxonomyAddspecies/1.20+galaxy0
110,2021-08,3007,sam_dump/2.11.0+galaxy0
111,2021-08,3005,edger/3.24.1+galaxy1
112,2021-08,2980,seq_composition/0.0.5
113,2021-08,2977,mothur_cluster_split/1.39.5.0
114,2021-08,2958,samtools_mpileup/2.1.4
115,2021-08,2858,rseqc_tin/2.6.4.1
116,2021-08,2830,cutadapt/1.16.6
117,2021-08,2757,medaka_variant_pipeline/1.3.2+galaxy0
118,2021-08,2709,fastq_manipulation/1.1.5
119,2021-08,2650,bwa_mem/0.7.17.1
120,2021-08,2643,bamtools/0.0.1
121,2021-08,2573,lofreq_call/2.1.5+galaxy0
122,2021-08,2528,megablast_wrapper/1.2.0
123,2021-08,2517,augustus/3.4.0+galaxy0
124,2021-08,2485,CONVERTER_bam_to_qname_sorted_bam/CONVERTER_bam_to_qname_sorted_bam
125,2021-08,2468,deeptools_bam_coverage/3.3.2.0.0
126,2021-08,2367,trim_galore/0.6.3
127,2021-08,2310,mothur_pre_cluster/1.39.5.0
128,2021-08,2283,__EXPORT_HISTORY__/__EXPORT_HISTORY__
129,2021-08,2227,fastq_paired_end_joiner/2.0.1.1+galaxy0
130,2021-08,2222,maf_stats1/maf_stats1
131,2021-08,2184,maker/2.31.11
132,2021-08,2184,salmon/1.5.1+galaxy0
133,2021-08,2164,bedtools_unionbedgraph/2.30.0
134,2021-08,2116,mimodd_sort/0.1.9
135,2021-08,2097,fastq_paired_end_splitter/1.1.5
136,2021-08,2046,salmon/1.3.0+galaxy1
137,2021-08,1972,fastq_trimmer/1.1.5
138,2021-08,1890,samtools_mpileup/2.1.3
139,2021-08,1864,picard_MarkDuplicates/2.7.1.1
140,2021-08,1863,mothur_chimera_vsearch/1.39.5.2
141,2021-08,1840,fastq_dump/2.11.0+galaxy0
142,2021-08,1833,fastq_groomer/1.1.5
143,2021-08,1827,iqtree/2.1.2+galaxy0
144,2021-08,1769,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
145,2021-08,1762,hyphy_fubar/2.5.31+galaxy1
146,2021-08,1743,msaboot/0.1.2
147,2021-08,1726,flash/1.2.11.4
148,2021-08,1655,prokka/1.14.5+galaxy0
149,2021-08,1646,vsearch_chimera_detection/1.9.7.0
150,2021-08,1637,dada2_learnErrors/1.18+galaxy0
151,2021-08,1618,trimmomatic/0.36.6
152,2021-08,1614,prokka/1.13
153,2021-08,1526,medaka_consensus_pipeline/1.3.2+galaxy0
154,2021-08,1519,maker/2.31.11+galaxy1
155,2021-08,1500,deeptools_compute_matrix/3.3.2.0.0
156,2021-08,1474,mothur_align_seqs/1.39.5.0
157,2021-08,1468,bamSplit/2.4.0
158,2021-08,1448,deseq2/2.11.40.6+galaxy1
159,2021-08,1434,deeptools_plot_coverage/3.3.2.0.0
160,2021-08,1430,kallisto_quant/0.46.2+galaxy0
161,2021-08,1392,bedtools_multicovtbed/2.30.0
162,2021-08,1386,trimmomatic/0.38.0
163,2021-08,1369,mothur_seq_error/1.39.5.0
164,2021-08,1271,macs2_bdgcmp/2.1.1.20160309.0
165,2021-08,1259,samtools_rmdup/2.0.1
166,2021-08,1250,naive_variant_caller/0.0.4
167,2021-08,1240,dada2_dada/1.18+galaxy0
168,2021-08,1234,fastq_dump/2.10.8+galaxy0
169,2021-08,1208,kallisto_quant/0.46.0.4
170,2021-08,1155,samtools_calmd/2.0.2
171,2021-08,1151,shovill/1.1.0+galaxy0
172,2021-08,1144,bwa/0.4.2
173,2021-08,1134,lofreq_call/2.1.5+galaxy1
174,2021-08,1132,kallisto_pseudo/0.46.2+galaxy0
175,2021-08,1126,sailfish/0.10.1.1
176,2021-08,1106,clustalw/2.1
177,2021-08,1077,mothur_make_fastq/1.39.5.0
178,2021-08,1073,macs2_refinepeak/2.1.1.20160309.1
179,2021-08,1052,picard_MergeSamFiles/2.18.2.1
180,2021-08,1047,bcftools_mpileup/1.10
181,2021-08,1008,dada2_learnErrors/1.20+galaxy0
182,2021-08,1006,macs2_callpeak/2.1.1.20160309.6
183,2021-08,1006,fastq_paired_end_joiner/2.0.1.1
184,2021-08,998,trinotate/3.2.1
185,2021-08,970,vsearch_chimera_detection/2.8.3.0
186,2021-08,957,dada2_assignTaxonomyAddspecies/1.18+galaxy0
187,2021-08,948,pretext_map/0.1.6+galaxy0
188,2021-08,940,lofreq_alnqual/2.1.5+galaxy0
189,2021-08,920,mimodd_varextract/0.1.9
190,2021-08,911,samtools_phase/2.0.1
191,2021-08,906,transdecoder/5.5.0+galaxy1
192,2021-08,901,deeptools_compute_matrix/2.5.0.0
193,2021-08,889,samtools_fastx/1.9+galaxy1
194,2021-08,881,prinseq/0.20.4+galaxy1
195,2021-08,879,salmon/0.14.1.2+galaxy1
196,2021-08,879,snippy/4.5.0
197,2021-08,875,fastq_dump/2.10.9+galaxy0
198,2021-08,864,ngsutils_bam_filter/0.5.9
199,2021-08,862,rseqc_read_distribution/2.6.4.1
200,2021-08,856,vcfannotategenotypes/1.0.0_rc3+galaxy0
201,2021-08,834,gatk4_mutect2/4.1.7.0+galaxy0
202,2021-08,832,mlst/2.19.0
203,2021-08,819,CONVERTER_bam_to_coodinate_sorted_bam/CONVERTER_bam_to_coodinate_sorted_bam
204,2021-08,813,progressivemauve/2015_02_13.0
205,2021-08,811,prokka/1.14.5
206,2021-08,803,vsearch_alignment/2.8.3.0
207,2021-08,801,samtools_depth/1.9
208,2021-08,799,bamleftalign/1.3.1
209,2021-08,798,trimmomatic/0.36.5
210,2021-08,786,qualimap_rnaseq/2.2.2d+galaxy1
211,2021-08,772,ctsm_fates/2.0.1
212,2021-08,767,cuffmerge/0.0.5
213,2021-08,762,snippy/4.6.0+galaxy0
214,2021-08,738,macs2_filterdup/2.1.1.20160309.1
215,2021-08,733,macs2_callpeak/2.1.1.20160309.4
216,2021-08,729,picard_MarkDuplicates/2.18.2.1
217,2021-08,725,salmon/0.14.1.2
218,2021-08,717,tophat/1.5.0
219,2021-08,712,fasttree/2.1.10+galaxy1
220,2021-08,708,samtools_sort/2.0.1
221,2021-08,689,fastq_stats/1.1.5
222,2021-08,673,lastz_wrapper_2/1.3.3
223,2021-08,673,mothur_cluster/1.39.5.0
224,2021-08,673,wiggle2simple1/wiggle2simple1
225,2021-08,671,meme_psp_gen/5.0.5.0
226,2021-08,664,bamtools/2.4.0
227,2021-08,664,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
228,2021-08,654,fastq_filter/1.1.5
229,2021-08,654,tetyper/1.1+galaxy1
230,2021-08,642,varscan_mpileup/2.4.3.1
231,2021-08,632,charts/1.0.1
232,2021-08,631,prinseq/0.20.4
233,2021-08,624,picard_MarkDuplicates/2.18.2.2
234,2021-08,615,CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0
235,2021-08,610,exomedepth/1.1.0
236,2021-08,589,deeptools_compute_matrix/3.0.2.0
237,2021-08,573,fastq_paired_end_interlacer/1.2.0.1+galaxy0
238,2021-08,569,snippy_core/4.5.0
239,2021-08,568,pathview/1.24.0+galaxy0
240,2021-08,561,samtools_merge/1.9
241,2021-08,557,kallisto_pseudo/0.46.0.2
242,2021-08,552,samtools_sort/2.0.3
243,2021-08,550,varscan/2.4.2
244,2021-08,539,picard_CollectWgsMetrics/2.18.2.1
245,2021-08,533,fastq_masker_by_quality/1.1.5
246,2021-08,532,bwa/0.7.12.1
247,2021-08,532,circos/0.69.8+galaxy7
248,2021-08,527,bedtools_bamtobed/2.26.0.0
249,2021-08,524,seurat/3.2.2+galaxy0
250,2021-08,520,bamFilter/2.4.1
251,2021-08,518,EMBOSS: palindrome65/5.0.0.1
252,2021-08,507,bioext_bealign/0.20.1+galaxy0
253,2021-08,495,deeptools_multi_bam_summary/2.5.0.0
254,2021-08,492,diffbind/2.10.0
255,2021-08,489,make_families/2.15
256,2021-08,488,sickle/1.33.2
257,2021-08,463,cshl_fastq_quality_filter/1.0.0
258,2021-08,455,picard_CollectRnaSeqMetrics/2.18.2.2
259,2021-08,454,samtools_view/1.9+galaxy3
260,2021-08,453,alleyoop/0.4.1+galaxy1
261,2021-08,450,CONVERTER_bam_to_bigwig_0/CONVERTER_bam_to_bigwig_0
262,2021-08,448,crossmap_gff/0.3.7+galaxy1
263,2021-08,435,freebayes/0.4
264,2021-08,425,cshl_fastx_quality_statistics/1.0.1
265,2021-08,422,macs2_bdgdiff/2.1.1.20160309.1
266,2021-08,421,samtool_filter2/1.8
267,2021-08,416,ivar_removereads/1.3.1+galaxy0
268,2021-08,408,picard_DownsampleSam/2.18.2.1
269,2021-08,404,mothur_make_contigs/1.39.5.0
270,2021-08,402,dropletutils/1.2.1+2
271,2021-08,394,sklearn_pairwise_metrics/1.0.8.3
272,2021-08,393,bg_diamond/0.9.29.0
273,2021-08,392,bwa_wrapper/1.2.3
274,2021-08,390,trim_galore/0.4.3.1
275,2021-08,385,tb_profiler_profile/2.8.14+galaxy1
276,2021-08,382,pilon/1.20.1
277,2021-08,370,sam_pileup/1.1.3
278,2021-08,367,bacteria_tradis/1.4.5+galaxy2
279,2021-08,365,CONVERTER_bed_gff_or_vcf_to_bigwig_0/CONVERTER_bed_gff_or_vcf_to_bigwig_0
280,2021-08,363,length_and_gc_content/0.1.1
281,2021-08,362,bedtools_genomecoveragebed/2.30.0
282,2021-08,360,qualimap_bamqc/2.2.2c
283,2021-08,352,samtools_split/1.9
284,2021-08,351,rseqc_bam2wig/2.6.4
285,2021-08,350,sam_to_bam/2.1.1
286,2021-08,343,mothur_make_contigs/1.39.5.1
287,2021-08,341,stringtie/2.1.1
288,2021-08,331,rna_star/2.7.7a
289,2021-08,331,cutadapt/3.4+galaxy0
290,2021-08,331,vcfcombine/1.0.0_rc3+galaxy0
291,2021-08,317,stringtie/1.3.4
292,2021-08,314,snpEff/4.3+T.galaxy1
293,2021-08,311,featurecounts/1.6.0.6
294,2021-08,309,samtools_slice_bam/2.0.1
295,2021-08,304,gmx_em/2020.2+galaxy0
296,2021-08,303,cshl_fastx_trimmer/1.0.2+galaxy0
297,2021-08,302,predict_pipeline/1.0
298,2021-08,300,fastp/0.19.5+galaxy1
299,2021-08,298,fastq_quality_trimmer/1.1.5
300,2021-08,298,GeneBed_Maf_Fasta2/1.0.1+galaxy0
301,2021-08,297,bcftools_plugin_fixploidy/1.10
302,2021-08,297,cshl_fastx_clipper/1.0.3+galaxy0
303,2021-08,291,cshl_fastq_quality_filter/1.0.2+galaxy0
304,2021-08,287,picard_MarkDuplicatesWithMateCigar/2.18.2.1
305,2021-08,285,featurecounts/1.6.0.2
306,2021-08,282,cuffdiff/0.0.7
307,2021-08,282,picard_SortSam/2.18.2.1
308,2021-08,274,mothur_fastq_info/1.39.5.0
309,2021-08,274,chipseeker/1.18.0+galaxy1
310,2021-08,266,CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed
311,2021-08,259,fastqc/0.68
312,2021-08,254,bedtools_bedtobam/2.30.0
313,2021-08,251,fastqc/0.67
314,2021-08,250,cuffmerge/2.2.1.2
315,2021-08,246,trinity_super_transcripts/2.9.1
316,2021-08,241,picard_MergeSamFiles/2.7.1.0
317,2021-08,241,bcftools_norm/1.10
318,2021-08,238,mothur_deunique_tree/1.39.5.0
319,2021-08,237,EMBOSS: water107/5.0.0.1
320,2021-08,236,fastq_dump/2.9.1.3
321,2021-08,236,tabular_to_dbnsfp/tabular_to_dbnsfp
322,2021-08,234,ncbi_blastn_wrapper/2.10.1+galaxy0
323,2021-08,232,macs2_predictd/2.1.1.20160309.1
324,2021-08,231,bowtie_wrapper/1.1.2
325,2021-08,224,fastp/0.20.1+galaxy0
326,2021-08,223,porechop/0.2.4
327,2021-08,221,bam_to_sam/2.0.1
328,2021-08,218,picard_CollectGcBiasMetrics/2.18.2.1
329,2021-08,215,bcftools_call/1.10
330,2021-08,212,bamtools/2.4.0.0
331,2021-08,211,lofreq_viterbi/2.1.5+galaxy0
332,2021-08,208,mummer_nucmer/4.0.0beta2+galaxy1
333,2021-08,206,CONVERTER_interval_to_bedstrict_0/CONVERTER_interval_to_bedstrict_0
334,2021-08,206,abricate/1.0.1
335,2021-08,206,bcftools_plugin_fill_an_ac/1.10
336,2021-08,205,bg_find_subsequences/0.2
337,2021-08,203,mothur_filter_seqs/1.39.5.0
338,2021-08,201,basil/1.2.0
339,2021-08,197,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
340,2021-08,196,samtool_filter2/1.8+galaxy1
341,2021-08,195,bcftools_filter/1.10
342,2021-08,191,idr/2.0.3
343,2021-08,189,genrich/0.5+galaxy2
344,2021-08,187,featurecounts/1.6.0.3
345,2021-08,186,varscan_copynumber/2.4.3.2
346,2021-08,185,EMBOSS: cpgplot15/5.0.0
347,2021-08,181,deseq2/2.11.40.6
348,2021-08,180,deseq2/2.11.40.6+galaxy2
349,2021-08,178,fastqc/0.72+galaxy1
350,2021-08,175,idba_ud/1.1.3+galaxy1
351,2021-08,174,busco/4.1.4
352,2021-08,173,samtools_stats/2.0.1
353,2021-08,171,cummeRbund/2.16.0+galaxy1
354,2021-08,166,featurecounts/1.6.3+galaxy2
355,2021-08,166,raceid_filtnormconf/3.1
356,2021-08,162,bandage_image/0.8.1+galaxy2
357,2021-08,159,__IMPORT_HISTORY__/__IMPORT_HISTORY__
358,2021-08,159,bcftools_plugin_counts/1.10+galaxy1
359,2021-08,157,rseqc_FPKM_count/2.6.4.1
360,2021-08,156,masigpro/1.49.3.1+galaxy1
361,2021-08,155,deg_annotate/1.1.0
362,2021-08,153,scanpy_find_markers/1.7.2+galaxy0
363,2021-08,152,medaka_variant/1.3.2+galaxy0
364,2021-08,151,featurecounts/2.0.1
365,2021-08,149,mothur_merge_files/1.39.5.0
366,2021-08,148,seqtk_sample/1.3.2
367,2021-08,148,bedtools_bamtobed/2.30.0+galaxy1
368,2021-08,147,macs2_callpeak/2.1.1.20160309.0
369,2021-08,147,featurecounts/1.6.2
370,2021-08,147,featurecounts/2.0.1+galaxy1
371,2021-08,145,join1/join1
372,2021-08,142,gops_join_1/1.0.0
373,2021-08,142,bioext_bam2msa/0.19.7.0
374,2021-08,142,dada2_plotQualityProfile/1.20+galaxy0
375,2021-08,140,edger/3.34.0+galaxy1
376,2021-08,139,scanpy_remove_confounders/1.7.1+galaxy0
377,2021-08,138,vcfrandomsample/1.0.0_rc3+galaxy0
378,2021-08,138,dada2_plotQualityProfile/1.18+galaxy0
379,2021-08,136,dada2_dada/1.20+galaxy0
380,2021-08,136,featurecounts/1.6.4+galaxy1
381,2021-08,132,jvarkit_wgscoverageplotter/20201223+galaxy0
382,2021-08,131,ivar_removereads/1.2.2+galaxy1
383,2021-08,130,anndata_inspect/0.7.5+galaxy0
384,2021-08,130,samtools_split/1.1
385,2021-08,129,dada2_removeBimeraDenovo/1.18+galaxy0
386,2021-08,129,trim_galore/0.4.2
387,2021-08,129,graphlan/1.1.3
388,2021-08,128,ivar_trim/1.3.1+galaxy0
389,2021-08,127,featurecounts/1.4.6.p5
390,2021-08,127,bedtools_bed12tobed6/2.30.0
391,2021-08,127,picard_FastqToSam/2.18.2.1
392,2021-08,125,tximport/0.1
393,2021-08,125,velveth/1.2.10.2
394,2021-08,124,vcfallelicprimitives/1.0.0_rc3+galaxy0
395,2021-08,123,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
396,2021-08,123,gops_merge_1/1.0.0
397,2021-08,120,dada2_plotComplexity/1.18+galaxy0
398,2021-08,119,snpEff_build_gb/4.3+T.galaxy4
399,2021-08,116,pizzly/0.37.3.1
400,2021-08,116,plant_tribes_assembly_post_processor/1.0.3.0
401,2021-08,116,macs2_bdgpeakcall/2.1.1.20160309.0
402,2021-08,116,fastq_to_tabular/1.1.5
403,2021-08,114,tbvcfreport/0.1.8+galaxy0
404,2021-08,113,ococo/0.1.2.6
405,2021-08,113,table_annovar/0.1
406,2021-08,112,picard_CASM/2.18.2.1
407,2021-08,112,gatk4_mutect2/4.1.7.0+galaxy02
408,2021-08,111,vcftools_slice/0.1
409,2021-08,111,deeptools_bam_coverage/2.5.0.0
410,2021-08,111,samtools_view/1.9+galaxy1
411,2021-08,111,cshl_fastq_quality_filter/1.0.2
412,2021-08,110,umi_tools_extract/0.5.5.2
413,2021-08,109,minimap2/2.17+galaxy2
414,2021-08,109,jcvi_gff_stats/0.8.4
415,2021-08,109,circgraph/0.9-RC2
416,2021-08,108,merqury/1.3
417,2021-08,107,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
418,2021-08,107,bedtools_bamtofastq/2.27.1
419,2021-08,107,ivar_trim/1.2.2+galaxy1
420,2021-08,107,meme_fimo/5.0.5.0
421,2021-08,104,qualimap_bamqc/2.2.2d+galaxy3
422,2021-08,103,mothur_count_seqs/1.39.5.0
423,2021-08,103,comp1/comp1
424,2021-08,102,CONVERTER_interval_to_bed_0/CONVERTER_interval_to_bed_0
425,2021-08,101,pe_histogram/1.0.1
426,2021-08,101,bcftools_merge/1.10
427,2021-08,99,goseq/1.44.0+galaxy0
428,2021-08,98,deseq2/2.11.40.2
429,2021-08,97,scanpy_inspect/1.7.1+galaxy0
430,2021-08,95,wig_to_bigWig/wig_to_bigWig
431,2021-08,94,taxonomy_krona_chart/2.7.1+galaxy0
432,2021-08,94,tradis_gene_insert_sites/1.4.5+galaxy2
433,2021-08,93,quast/5.0.2+galaxy1
434,2021-08,90,scanpy_find_variable_genes/1.7.2+galaxy0
435,2021-08,90,meme_meme/5.0.5.0
436,2021-08,90,dada2_removeBimeraDenovo/1.20+galaxy0
437,2021-08,90,EMBOSS: trimseq103/5.0.0.1
438,2021-08,90,volcanoplot/0.0.3
439,2021-08,88,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
440,2021-08,88,ruvseq/1.16.0+galaxy1
441,2021-08,87,augustus_training/3.4.0
442,2021-08,86,ruvseq/1.26.0+galaxy0
443,2021-08,86,tp_uniq_tool/1.1.1
444,2021-08,86,mothur_screen_seqs/1.39.5.1
445,2021-08,85,macs2_bdgbroadcall/2.1.1.20160309.0
446,2021-08,84,limma_voom/3.48.0+galaxy1
447,2021-08,82,bcftools_norm/1.9+galaxy1
448,2021-08,82,idba_hybrid/1.1.3
449,2021-08,82,ggplot2_heatmap2/2.2.1+galaxy0
450,2021-08,80,picard_AddOrReplaceReadGroups/2.18.2.1
451,2021-08,80,query_tabular/3.1.2
452,2021-08,80,Count1/Count1
453,2021-08,79,iterative_map_pipeline/1.0
454,2021-08,79,picard_SamToFastq/2.18.2.2
455,2021-08,78,bedtools_makewindowsbed/2.30.0
456,2021-08,77,count_gff_features/0.2
457,2021-08,76,gops_subtract_1/1.0.0
458,2021-08,76,picard_CollectInsertSizeMetrics/2.18.2.1
459,2021-08,76,CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0
460,2021-08,76,__DATA_FETCH__/__DATA_FETCH__
461,2021-08,75,mothur_biom_info/1.39.5.0
462,2021-08,75,rseqc_bam_stat/2.6.4
463,2021-08,74,blastxml_to_tabular/2.10.1+galaxy0
464,2021-08,74,dropletutils/1.10.0+galaxy1
465,2021-08,72,limma_voom/3.48.0
466,2021-08,72,fastq_combiner/1.1.5
467,2021-08,72,dividePgSnp/1.0.0
468,2021-08,70,bedtools_clusterbed/2.30.0
469,2021-08,70,mothur_summary_seqs/1.39.5.0
470,2021-08,70,dada2_filterAndTrim/1.20+galaxy0
471,2021-08,69,dada2_filterAndTrim/1.18+galaxy0
472,2021-08,69,racon/1.3.1.1
473,2021-08,69,gops_concat_1/1.0.1
474,2021-08,69,kraken_taxonomy_report/0.0.2
475,2021-08,69,edger/3.34.0
476,2021-08,69,ivar_variants/1.3.1+galaxy2
477,2021-08,68,tb_profiler_profile/2.8.4+galaxy1
478,2021-08,68,snpSift_annotate/4.3+t.galaxy1
479,2021-08,68,samtools_reheader/2.0.1+galaxy1
480,2021-08,68,cshl_fastx_collapser/1.0.0
481,2021-08,67,bedtools_coveragebed/2.22.1
482,2021-08,67,goenrichment/2.0.1
483,2021-08,67,sam2interval/1.0.2
484,2021-08,67,snippy_clean_full_aln/4.5.0
485,2021-08,67,macs2_predictd/2.1.1.20160309.0
486,2021-08,66,kraken/1.3.1
487,2021-08,66,mothur_remove_rare/1.39.5.0
488,2021-08,66,snpSift_vcfCheck/4.3+t.galaxy0
489,2021-08,65,mummer_dnadiff/4.0.0beta2+galaxy1
490,2021-08,65,hisat2/2.0.3
491,2021-08,64,featurecounts/1.6.4+galaxy2
492,2021-08,64,fastq_to_tabular/1.1.1
493,2021-08,64,sklearn_numeric_clustering/1.0.8.3
494,2021-08,64,vcfbedintersect/1.0.0_rc3+galaxy0
495,2021-08,63,vcf2tsv/1.0.0_rc3+galaxy0
496,2021-08,62,transtermhp/2.09.1
497,2021-08,62,Interval2Maf1/1.0.1+galaxy0
498,2021-08,62,picard_CleanSam/2.18.2.1
499,2021-08,62,scanpy_normalize/1.7.1+galaxy0
500,2021-08,62,medaka_variant/1.0.3+galaxy3
501,2021-08,61,limma_voom/3.38.3+galaxy2
502,2021-08,61,dada2_plotComplexity/1.20+galaxy0
503,2021-08,61,sklearn_searchcv/1.0.8.3
504,2021-08,61,mothur_chimera_vsearch/1.39.5.1
505,2021-08,61,seqtk_seq/1.3.3
506,2021-08,61,bwa_mem/0.7.12.1
507,2021-08,61,annotatemyids/3.5.0.1
508,2021-08,61,vcfcommonsamples/1.0.0_rc3+galaxy0
509,2021-08,60,diffbind/2.6.6.4
510,2021-08,60,plotdexseq/1.28.1.0
511,2021-08,60,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
512,2021-08,59,EMBOSS: transeq101/5.0.0
513,2021-08,58,lofreq_indelqual/2.1.5+galaxy0
