,month_year,num_jobs,tool_name_version
190, 2020-01 ,254.0,picard_CollectInsertSizeMetrics/2.18.2.1
191, 2020-01 ,253.0,bedtools_mergebed/2.29.0
192, 2020-01 ,250.0,snpSift_extractFields/4.3+t.galaxy0
193, 2020-01 ,244.0,rseqc_FPKM_count/2.6.4.1
194, 2020-01 ,244.0,deeptools_multi_bam_summary/3.3.0.0.0
195, 2020-01 ,243.0,mimodd_reheader/0.1.9
196, 2020-01 ,242.0,deeptools_multi_bigwig_summary/3.3.0.0.0
197, 2020-01 ,242.0,Show beginning1/Show beginning1
198, 2020-01 ,242.0,sam_bw_filter/1.0.0
199, 2020-01 ,241.0,ngsutils_bam_filter/0.5.9
200, 2020-01 ,241.0,chipseeker/1.18.0+galaxy1
201, 2020-01 ,240.0,rbc_mafft/7.221.3
202, 2020-01 ,237.0,samtools_fastx/1.9+galaxy1
203, 2020-01 ,235.0,fastq_paired_end_deinterlacer/1.1.2
204, 2020-01 ,233.0,ncbi_blastp_wrapper/0.3.3
205, 2020-01 ,231.0,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
206, 2020-01 ,230.0,fastq_trimmer/1.1.1
207, 2020-01 ,230.0,cutadapt/1.16.5
208, 2020-01 ,226.0,sra_pileup/2.10.3
209, 2020-01 ,217.0,fastq_trimmer/1.0.0
210, 2020-01 ,217.0,dunovo/2.14
211, 2020-01 ,216.0,trimmer/trimmer
212, 2020-01 ,216.0,EMBOSS: transeq101/5.0.0
213, 2020-01 ,212.0,dexseq_count/1.28.1.0
214, 2020-01 ,210.0,Remove beginning1/Remove beginning1
215, 2020-01 ,210.0,bedtools_sortbed/2.29.0
216, 2020-01 ,209.0,cshl_fastq_quality_boxplot/1.0.1
217, 2020-01 ,208.0,picard_MergeSamFiles/2.18.2.1
218, 2020-01 ,207.0,cshl_fastq_quality_filter/1.0.1
219, 2020-01 ,207.0,picard_CASM/2.18.2.1
220, 2020-01 ,205.0,stringtie_merge/1.3.6
221, 2020-01 ,205.0,picard_ARRG/1.56.0
222, 2020-01 ,204.0,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
223, 2020-01 ,202.0,fastqc/0.69
224, 2020-01 ,201.0,mimodd_sort/0.1.9
225, 2020-01 ,201.0,gops_coverage_1/1.0.0
226, 2020-01 ,199.0,rseqc_geneBody_coverage/2.6.4.3
227, 2020-01 ,199.0,sam_dump/2.10.4
228, 2020-01 ,198.0,deeptools_bigwig_compare/3.3.0.0.0
229, 2020-01 ,197.0,samtools_merge/1.9
230, 2020-01 ,195.0,taxonomy_krona_chart/2.6.1.1
231, 2020-01 ,193.0,diffbind/2.10.0
232, 2020-01 ,192.0,mothur_count_seqs/1.39.5.0
233, 2020-01 ,191.0,hisat2/2.1.0+galaxy3
234, 2020-01 ,190.0,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
235, 2020-01 ,190.0,cuffmerge/2.2.1.1
236, 2020-01 ,190.0,presto_parseheaders/0.5.4
237, 2020-01 ,190.0,bowtie_wrapper/1.1.2
238, 2020-01 ,189.0,tp_replace_in_column/1.1.3
239, 2020-01 ,188.0,cshl_fastx_clipper/1.0.3
240, 2020-01 ,184.0,Kraken2Tax/1.2
241, 2020-01 ,178.0,ncbi_makeblastdb/0.3.3
242, 2020-01 ,178.0,bcftools_plugin_counts/1.9+galaxy1
243, 2020-01 ,177.0,CONVERTER_bed_gff_or_vcf_to_bigwig_0/CONVERTER_bed_gff_or_vcf_to_bigwig_0
244, 2020-01 ,176.0,picard_SortSam/2.18.2.1
245, 2020-01 ,174.0,fastq_filter/1.0.0
246, 2020-01 ,172.0,cshl_fastx_reverse_complement/1.0.0
247, 2020-01 ,172.0,bedtools_subtractbed/2.29.0
248, 2020-01 ,172.0,__UNZIP_COLLECTION__/__UNZIP_COLLECTION__
249, 2020-01 ,171.0,mothur_cluster_split/1.39.5.0
250, 2020-01 ,171.0,mothur_pre_cluster/1.39.5.0
251, 2020-01 ,166.0,gops_subtract_1/1.0.0
252, 2020-01 ,164.0,fastq_paired_end_interlacer/1.2.0.1
253, 2020-01 ,164.0,wc_gnu/wc_gnu
254, 2020-01 ,164.0,vcfcombine/1.0.0_rc1+galaxy0
255, 2020-01 ,163.0,sam_to_bam/1.1.2
256, 2020-01 ,163.0,mothur_taxonomy_to_krona/1.0
257, 2020-01 ,162.0,rseqc_read_distribution/2.6.4.1
258, 2020-01 ,162.0,cshl_fastx_quality_statistics/1.0.1
259, 2020-01 ,160.0,charts/1.0.1
260, 2020-01 ,158.0,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
261, 2020-01 ,158.0,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
262, 2020-01 ,157.0,sailfish/0.10.1.1
263, 2020-01 ,156.0,bowtie2/2.3.4.2
264, 2020-01 ,153.0,bcftools_stats/1.9+galaxy1
265, 2020-01 ,152.0,seqtk_sample/1.3.1
266, 2020-01 ,152.0,bamleftalign/1.1.0.46-0
267, 2020-01 ,151.0,table_annovar/0.1
268, 2020-01 ,151.0,rseqc_bam_stat/2.6.4
269, 2020-01 ,147.0,deeptools_compute_matrix/3.1.2.0.0
270, 2020-01 ,147.0,gatk_realigner_target_creator/0.0.4
271, 2020-01 ,143.0,mothur_remove_seqs/1.39.5.0
272, 2020-01 ,141.0,cshl_fastx_reverse_complement/1.0.2
273, 2020-01 ,140.0,snpSift_filter/1.0
274, 2020-01 ,140.0,snpEff_download/4.3+T.galaxy2
275, 2020-01 ,140.0,snpEff_build_gb/4.3+T.galaxy4
276, 2020-01 ,140.0,macs2_predictd/2.1.1.20160309.1
277, 2020-01 ,139.0,fastq_manipulation/1.1.1
278, 2020-01 ,139.0,vcfallelicprimitives/1.0.0_rc1+galaxy0
279, 2020-01 ,138.0,gatk_depth_of_coverage/0.0.2
280, 2020-01 ,135.0,gatk_indel_realigner/0.0.6
281, 2020-01 ,135.0,tp_tail_tool/1.1.0
282, 2020-01 ,135.0,align_families/2.14
283, 2020-01 ,135.0,mothur_chimera_vsearch/1.39.5.1
284, 2020-01 ,134.0,correct_barcodes/2.14
285, 2020-01 ,134.0,precheck/2.14
286, 2020-01 ,134.0,make_families/2.14
287, 2020-01 ,132.0,samtools_sort/2.0.2
288, 2020-01 ,131.0,deeptools_plot_pca/3.3.0.0.0
289, 2020-01 ,130.0,samtools_depth/1.9
290, 2020-01 ,129.0,gff2bed1/gff2bed1
291, 2020-01 ,128.0,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
292, 2020-01 ,127.0,rseqc_tin/2.6.4.1
293, 2020-01 ,125.0,kraken-report/1.2.4
294, 2020-01 ,125.0,snpsift_vartype/4.3+t.galaxy0
295, 2020-01 ,124.0,vcfannotate/1.0.0_rc1+galaxy0
296, 2020-01 ,120.0,picard_SamToFastq/2.18.2.1
297, 2020-01 ,120.0,get_flanks1/1.0.0
298, 2020-01 ,119.0,deeptools_plot_fingerprint/3.3.0.0.0
299, 2020-01 ,118.0,gops_merge_1/1.0.0
300, 2020-01 ,117.0,presto_filterseq/0.5.4
301, 2020-01 ,117.0,featurecounts/1.6.2
302, 2020-01 ,116.0,ncbi_blastn_wrapper/0.3.0
303, 2020-01 ,116.0,bedtools_coveragebed/2.29.0
304, 2020-01 ,115.0,snippy/4.4.5+galaxy1
305, 2020-01 ,115.0,presto_maskprimers/0.5.4
306, 2020-01 ,113.0,snpSift_annotate/4.3+t.galaxy1
307, 2020-01 ,113.0,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
308, 2020-01 ,111.0,snippy/4.4.5+galaxy0
309, 2020-01 ,109.0,bed2gff1/bed2gff1
310, 2020-01 ,109.0,lastz_wrapper_2/1.2.2
311, 2020-01 ,108.0,fasta_compute_length/1.0.2
312, 2020-01 ,108.0,picard_CleanSam/2.18.2.1
313, 2020-01 ,106.0,bedtools_slopbed/2.29.0
314, 2020-01 ,105.0,gffread/2.2.1.2
315, 2020-01 ,104.0,bedtools_multiintersectbed/2.29.0
316, 2020-01 ,103.0,bcftools_filter/1.9+galaxy1
317, 2020-01 ,103.0,tp_uniq_tool/1.1.1
318, 2020-01 ,102.0,bcftools_norm/1.9+galaxy1
319, 2020-01 ,102.0,bcftools_mpileup/1.9+galaxy2
320, 2020-01 ,101.0,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
321, 2020-01 ,101.0,bedtools_intersectbed/2.27.1
322, 2020-01 ,101.0,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
323, 2020-01 ,101.0,rgPicardMarkDups/1.56.0
324, 2020-01 ,101.0,cshl_fasta_formatter/1.0.1
325, 2020-01 ,100.0,mimodd_vcf_filter/0.1.9
326, 2020-01 ,99.0,dexseq/1.28.1+galaxy1
327, 2020-01 ,98.0,Summary_Statistics1/Summary_Statistics1
328, 2020-01 ,98.0,picard_FastqToSam/2.18.2.1
329, 2020-01 ,97.0,gatk_variant_filtration/0.0.5
330, 2020-01 ,96.0,cshl_fastq_to_fasta/1.0.0
331, 2020-01 ,96.0,samtool_filter2/1.1.2
332, 2020-01 ,95.0,cshl_fastx_clipper/1.0.1
333, 2020-01 ,94.0,bcftools_merge/1.9+galaxy1
334, 2020-01 ,94.0,varscan/0.1
335, 2020-01 ,93.0,mothur_make_biom/1.39.5.0
336, 2020-01 ,93.0,samtools_markdup/1.9+galaxy2
337, 2020-01 ,93.0,ncbi_tblastn_wrapper/0.3.3
338, 2020-01 ,92.0,gatk_count_covariates/0.0.5
339, 2020-01 ,90.0,gatk_table_recalibration/0.0.5
340, 2020-01 ,90.0,bcftools_call/1.9+galaxy1
341, 2020-01 ,89.0,deseq2/2.11.40.2
342, 2020-01 ,89.0,transit_gumbel/3.0.1+galaxy1
343, 2020-01 ,88.0,lofreq_call/2.1.3.1+galaxy0
344, 2020-01 ,88.0,cshl_fastx_trimmer/1.0.0
345, 2020-01 ,88.0,vcfbedintersect/1.0.0_rc1+galaxy0
346, 2020-01 ,87.0,deeptools_plot_coverage/3.3.0.0.0
347, 2020-01 ,85.0,__RELABEL_FROM_FILE__/__RELABEL_FROM_FILE__
348, 2020-01 ,84.0,transit_gumbel/2.3.3+galaxy1
349, 2020-01 ,83.0,samtools_flagstat/2.0
350, 2020-01 ,83.0,deeptools_plot_heatmap/3.1.2.0.1
351, 2020-01 ,83.0,fastqc/0.63
352, 2020-01 ,83.0,random_lines1/random_lines1
353, 2020-01 ,83.0,mothur_heatmap_sim/1.39.5.0
354, 2020-01 ,83.0,mothur_tree_shared/1.39.5.0
355, 2020-01 ,82.0,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
356, 2020-01 ,82.0,vcfvcfintersect/1.0.0_rc1+galaxy0
357, 2020-01 ,82.0,mothur_classify_otu/1.39.5.0
358, 2020-01 ,81.0,mothur_make_shared/1.39.5.0
359, 2020-01 ,81.0,vcffilter2/1.0.0_rc1+galaxy2
360, 2020-01 ,80.0,picard_MarkDuplicates/2.18.2.1
361, 2020-01 ,80.0,snpEff_databases/4.3+T.galaxy2
362, 2020-01 ,80.0,tp_replace_in_line/1.1.0
363, 2020-01 ,80.0,qualimap_bamqc/2.2.2d+galaxy1
364, 2020-01 ,79.0,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
365, 2020-01 ,79.0,trimmomatic/0.36.6
366, 2020-01 ,78.0,mothur_fastq_info/1.39.5.0
367, 2020-01 ,77.0,__DATA_FETCH__/__DATA_FETCH__
368, 2020-01 ,76.0,fastqc/0.52
369, 2020-01 ,76.0,gffcompare/0.11.2
370, 2020-01 ,75.0,EMBOSS: getorf42/5.0.0.1
371, 2020-01 ,74.0,presto_buildconsensus/0.5.4
372, 2020-01 ,74.0,macs2_bdgpeakcall/2.1.1.20160309.0
373, 2020-01 ,74.0,mothur_sub_sample/1.39.5.0
374, 2020-01 ,73.0,liftOver1/liftOver1
375, 2020-01 ,73.0,deeptools_bam_pe_fragmentsize/3.3.0.0.0
376, 2020-01 ,72.0,presto_pairseq/0.5.4
377, 2020-01 ,72.0,peakcalling_sicer/0.0.2
378, 2020-01 ,71.0,bedtools_genomecoveragebed_bedgraph/0.1.0
379, 2020-01 ,71.0,CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed
380, 2020-01 ,71.0,hgv_david/hgv_david
381, 2020-01 ,70.0,gops_cluster_1/1.0.0
382, 2020-01 ,70.0,mothur_make_group/1.39.5.0
383, 2020-01 ,70.0,seqtk_sample/1.2.0
384, 2020-01 ,69.0,bedtools_closestbed/2.29.0
385, 2020-01 ,69.0,ncbi_acc_download/0.2.5+galaxy0
386, 2020-01 ,69.0,samtools_bedcov/2.0.2
387, 2020-01 ,68.0,vcfsort/1.0.0_rc1+galaxy0
388, 2020-01 ,68.0,meme_meme/4.12.0.0
389, 2020-01 ,68.0,kraken-translate/1.2.3
390, 2020-01 ,67.0,gd_multiple_to_gd_genotype/1.0.0
391, 2020-01 ,67.0,vcfselectsamples/1.0.0_rc1+galaxy0
392, 2020-01 ,67.0,spades/3.12.0+galaxy1
393, 2020-01 ,66.0,bcftools_view/1.9+galaxy1
394, 2020-01 ,66.0,histogram_rpy/1.0.3
395, 2020-01 ,66.0,table_compute/0.9.2
396, 2020-01 ,65.0,vsearch_clustering/2.8.3.0
397, 2020-01 ,65.0,idba_ud/1.1.3+galaxy1
398, 2020-01 ,64.0,pca1/1.0.2
399, 2020-01 ,64.0,mothur_remove_lineage/1.39.5.0
400, 2020-01 ,64.0,bedtools_map/2.29.0.2
401, 2020-01 ,64.0,gops_concat_1/1.0.1
402, 2020-01 ,63.0,circos/0.69.8+galaxy1
403, 2020-01 ,62.0,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
404, 2020-01 ,62.0,fasta-stats/1.0.1
405, 2020-01 ,61.0,cshl_fastx_nucleotides_distribution/1.0.1
406, 2020-01 ,61.0,mimodd_map/0.1.9
407, 2020-01 ,60.0,bg_diamond/0.9.21.0
408, 2020-01 ,60.0,fastq_to_tabular/1.1.0
409, 2020-01 ,60.0,megablast_wrapper/1.2.0
410, 2020-01 ,60.0,tabular_to_fastq/1.0.0
411, 2020-01 ,60.0,mothur_count_groups/1.39.5.0
412, 2020-01 ,59.0,XY_Plot_1/1.0.2
413, 2020-01 ,58.0,rgweblogo3/3.5.0
414, 2020-01 ,57.0,cuffquant/2.2.1.1
415, 2020-01 ,57.0,__ZIP_COLLECTION__/__ZIP_COLLECTION__
416, 2020-01 ,57.0,mothur_rarefaction_single/1.39.5.0
417, 2020-01 ,57.0,samtools_fixmate/1.9
418, 2020-01 ,57.0,picard_AddOrReplaceReadGroups/1.126.0
419, 2020-01 ,57.0,bwa_mem/0.1
420, 2020-01 ,56.0,mimodd_varcall/0.1.9
421, 2020-01 ,56.0,mothur_unifrac_unweighted/1.39.5.0
422, 2020-01 ,56.0,gatk_variant_select/0.0.2
423, 2020-01 ,55.0,cshl_fastx_barcode_splitter/1.0.0
424, 2020-01 ,55.0,multiqc/1.6
425, 2020-01 ,53.0,gatk_analyze_covariates/0.0.5
426, 2020-01 ,53.0,prinseq/0.20.4
427, 2020-01 ,53.0,bedtools_coveragebed/2.22.1
428, 2020-01 ,53.0,bcftools_annotate/1.9+galaxy2
429, 2020-01 ,52.0,rseqc_RPKM_saturation/2.6.4.1
430, 2020-01 ,52.0,rseqc_geneBody_coverage/2.6.4.2
431, 2020-01 ,52.0,cummerbund_to_cuffdiff/1.0.1
432, 2020-01 ,51.0,check_snpeff_candidates/1.0.0
433, 2020-01 ,51.0,ChangeCase/ChangeCase
434, 2020-01 ,50.0,samtool_filter2/1.8
435, 2020-01 ,50.0,pe_histogram/1.0.1
436, 2020-01 ,49.0,bedtools_bedtobam/2.29.0
437, 2020-01 ,49.0,bcftools_isec/1.9+galaxy1
438, 2020-01 ,49.0,bowtie2/0.3
439, 2020-01 ,49.0,bedtools_annotatebed/2.29.0
440, 2020-01 ,48.0,cummeRbund/2.16.0
441, 2020-01 ,48.0,fastq_dump/2.9.1.3
