,month_year,avg_cpu_time,tool_name_version
71, 2020-01 ,    54169225954619863.65346534653465,deeptools_plot_fingerprint/3.3.0.0.0                                 
72, 2020-01 ,    52880104216290842.87548914976877,htseq_count/0.9.1                                                                    
73, 2020-01 ,    52108113373170818.65761689291101,cufflinks/2.2.1.2                                                                       
74, 2020-01 ,    50450931254245527.14220183486239,fastq_dump/2.10.4                                                                           
75, 2020-01 ,    50238106324461315.50000000000000,deeptools_plot_enrichment/3.3.0.0.0                                   
76, 2020-01 ,    50194743094358111.81355932203390,circos/0.69.8+galaxy1                                                                          
77, 2020-01 ,    48690961631806849.66666666666667,metaspades/3.9.0                                                                           
78, 2020-01 ,    44474514960144624.00000000000000,EMBOSS: supermatcher95/5.0.0.1                                                           
79, 2020-01 ,    40003006374219531.43333333333333,bamSplit/2.4.0                                                                     
80, 2020-01 ,    38539790878097113.36666666666667,fastq_quality_trimmer/1.1.1                                              
81, 2020-01 ,    37176220001346916.99547511312217,pileup_parser/1.0.2                                                                 
82, 2020-01 ,    36974261417880274.00000000000000,cuffnorm/2.2.1.2                                                                         
83, 2020-01 ,    36913744212947574.78923766816143,deeptools_multi_bam_summary/3.3.0.0.0                               
84, 2020-01 ,    35322457247818156.74691358024691,mothur_cluster_split/1.39.5.0                                                    
85, 2020-01 ,    34911690299879392.65000000000000,samtools_mpileup/0.0.1                                                           
86, 2020-01 ,    33796000152669816.00000000000000,deeptools_plot_coverage/3.1.2.0.0                                       
87, 2020-01 ,    31816251102448032.68025751072961,trim_galore/0.6.3                                                                   
88, 2020-01 ,    31009104668324158.94764397905759,dexseq_count/1.28.1.0                                                                          
89, 2020-01 ,    30862517626037705.29074889867841,fasterq_dump/2.10.4                                                                         
90, 2020-01 ,    30743885255833791.48148148148148,cshl_fastx_barcode_splitter/1.0.0                                          
91, 2020-01 ,    30689505121916057.50000000000000, maf_stats1                                                                                                                             / maf_stats1                                                                                                                             
92, 2020-01 ,    29434276506295126.14375000000000,fastq_paired_end_interlacer/1.2.0.1                                   
93, 2020-01 ,    29348096023034891.57531760435572,bedtools_multicovtbed/2.29.0                                                                 
94, 2020-01 ,    28822170280871738.00000000000000,sam_to_bam/1.1.3                                                                       
95, 2020-01 ,    27981840641532393.34782608695652,fastq_manipulation/1.1.1                                                       
96, 2020-01 ,    25096366213154661.82671052631579,hisat2/2.1.0+galaxy5                                                                           
97, 2020-01 ,    24616665839361899.44069624152803,trimmomatic/0.38.0                                                                   
98, 2020-01 ,    24554525910815934.60000000000000,bowtie2/2.2.6.2                                                                           
99, 2020-01 ,    24439079006259473.12576064908722, CONVERTER_bam_to_bigwig_0                                                                                                              / CONVERTER_bam_to_bigwig_0                                                                                                              
100, 2020-01 ,    24413581086699593.35494880546075,hisat2/2.1.0+galaxy4                                                                           
101, 2020-01 ,    24049360725804090.50000000000000,picard_MarkDuplicatesWithMateCigar/2.18.2.1                                                
102, 2020-01 ,    22436773435861827.80000000000000,fastq_stats/1.0.0                                                                     
103, 2020-01 ,    20829320231779773.00757575757576,fastq_filter/1.1.1                                                                   
104, 2020-01 ,    20614004626244173.62666666666667,deeptools_multi_bigwig_summary/3.3.0.0.0                         
105, 2020-01 ,    19907568958361065.76331360946746,hisat2/2.1.0+galaxy3                                                                           
106, 2020-01 ,    19739358838040436.65536723163842,fastq_trimmer/1.1.1                                                                 
107, 2020-01 ,    19590057894350913.16187050359712,gatk_unified_genotyper/0.0.6                                                    
108, 2020-01 ,    19575921270538244.85714285714286,pilon/1.20.1                                                                                    
109, 2020-01 ,    19432267214139131.50000000000000,meme_chip/4.11.2+galaxy1                                                                    
110, 2020-01 ,    19182100282680781.47619047619048,pe_histogram/1.0.1                                                                       
111, 2020-01 ,    19149904076018556.66666666666667,align_families/2.15                                                                           
112, 2020-01 ,    18532011594359552.88442876047640,cutadapt/1.16.6                                                                         
113, 2020-01 ,    18280084091824812.64705882352941,mothur_seq_error/1.39.5.0                                                            
114, 2020-01 ,    17450892848100075.00000000000000,meme_meme/4.11.1.0                                                                          
115, 2020-01 ,    17309362455890768.75776791376030,deeptools_compute_matrix/3.3.0.0.0                                     
116, 2020-01 ,    16851765503832439.16326530612245,rgPicardMarkDups/1.56.0                                                                    
117, 2020-01 ,    16816416428011430.25000000000000,rseqc_junction_annotation/2.6.4.1                                                            
118, 2020-01 ,    16558233682448753.29032258064516,mothur_dist_seqs/1.39.5.0                                                            
119, 2020-01 ,    16512208012601134.26190476190476,salmon/0.11.2                                                                            
120, 2020-01 ,    16341299002590519.05764966740576,bowtie_wrapper/1.2.0                                                              
121, 2020-01 ,    15840138375326146.45985401459854,sam_merge2/1.2.0                                                                        
122, 2020-01 ,    15492333739489344.57142857142857,rnaspades/3.9.0.1                                                                           
123, 2020-01 ,    15444239025069859.06557377049180,cshl_fastq_to_fasta/1.0.0                                                          
124, 2020-01 ,    15303942515684754.19673024523161,mothur_classify_seqs/1.39.5.0                                                    
125, 2020-01 ,    15183305135120481.61439312567132,mothur_align_seqs/1.39.5.0                                                          
126, 2020-01 ,    14939342196816954.09788359788360,edger/3.24.1+galaxy1                                                                            
127, 2020-01 ,    14737555649343689.41176470588235,abyss-pe/2.2.3                                                                                  
128, 2020-01 ,    14706375241750674.25600000000000,charts/1.0.1                                                                                   
129, 2020-01 ,    14586535915365951.92857142857143,deeptools_compute_gc_bias/3.3.0.0.0                                   
130, 2020-01 ,    14292051516191672.44444444444444,mothur_pairwise_seqs/1.39.5.0                                                    
131, 2020-01 ,    13434903363207492.25000000000000,diffbind/2.6.6.4                                                                       
132, 2020-01 ,    13188294565575501.00000000000000,hisat2/2.0.5.2                                                                                 
133, 2020-01 ,    13127393452914776.38709677419355,rseqc_RPKM_saturation/2.6.4.1                                                                
134, 2020-01 ,    12960276268227490.93506493506494,gatk_indel_realigner/0.0.6                                                        
135, 2020-01 ,    12411953600090292.06250000000000,cshl_fastx_artifacts_filter/1.0.1                                          
136, 2020-01 ,    12408253362720451.43548387096774,deeptools_bigwig_compare/3.3.0.0.0                                     
137, 2020-01 ,    12296730267102378.52941176470588,bowtie2/0.2                                                                               
138, 2020-01 ,    12170248384988530.58064516129032,peakcalling_sicer/0.0.2                                                                     
139, 2020-01 ,    11899019943757632.00000000000000,htseq_count/0.6.1galaxy3                                                             
140, 2020-01 ,    11035620480279814.96281271129141,gops_join_1/1.0.0                                                                            
141, 2020-01 ,    10944972308238832.25000000000000,bwa/0.7.12.1                                                                                  
142, 2020-01 ,    10786069943916980.57534246575342,bamtools/2.4.0                                                                           
143, 2020-01 ,    10699810316455301.63366336633663,cutadapt/1.16.5                                                                         
144, 2020-01 ,    10574276485871548.50617283950617,varscan/0.1                                                                     
145, 2020-01 ,    10407780153600100.06250000000000,varscan/2.4.2                                                                   
146, 2020-01 ,     9953644069163709.57465277777778,cshl_fastq_quality_filter/1.0.2                                              
147, 2020-01 ,     9690581965435134.38461538461538,macs2_refinepeak/2.1.1.20160309.1                                                               
148, 2020-01 ,     9342229441378551.59523809523810,bedtools_coveragebed/2.22.1                                                                  
149, 2020-01 ,     8391207738558386.94866920152091,minimap2/2.17+galaxy0                                                                        
150, 2020-01 ,     8269116613360591.26315789473684,trimmomatic/0.36.6                                                                   
151, 2020-01 ,     7663453873118369.90476190476190,samtools_fastx/1.9+galaxy1                                                             
152, 2020-01 ,     7213255426548400.82958199356913,lastz_wrapper_2/1.3.2                                                                       
153, 2020-01 ,     6671630999021162.03703703703704,fastq_quality_trimmer/1.0.0                                              
154, 2020-01 ,     6667315218663832.00699300699301,cshl_fastx_quality_statistics/1.0.1                                      
155, 2020-01 ,     6363505145908872.36363636363636,bwa_mem/0.7.12.1                                                                              
156, 2020-01 ,     6258286187157181.51330798479087,deeptools_bam_coverage/3.1.2.0.0                                         
157, 2020-01 ,     6224473283122850.85964912280702,picard_MergeSamFiles/2.18.2.1                                                              
158, 2020-01 ,     6193009273619687.88888888888889,varscan_copynumber/2.4.3.2                                                         
159, 2020-01 ,     6158328754546525.05970149253731,kraken/1.3.0                                                                               
160, 2020-01 ,     5930256623328251.54054054054054,plant_tribes_kaks_analysis/1.0.3.0                                        
161, 2020-01 ,     5669129150277584.16374269005848,cshl_fastx_clipper/1.0.3                                                            
162, 2020-01 ,     5662171139091253.08088235294118,deeptools_compute_matrix/3.1.2.0.0                                     
163, 2020-01 ,     5616148436938188.00000000000000,cuffdiff/2.2.1.3                                                                         
164, 2020-01 ,     5600148410836893.48780487804878,fastq_paired_end_splitter/1.1.1                                         
165, 2020-01 ,     5549829552642783.51079136690647,peakcalling_macs/1.0.1                                                                       
166, 2020-01 ,     5452711979508398.82653061224490,sam_to_bam/2.1.1                                                                       
167, 2020-01 ,     5383706313276131.58823529411765,fastq_manipulation/1.0.1                                                       
168, 2020-01 ,     5361722210104476.86065573770492,bamleftalign/1.1.0.46-0                                                                 
169, 2020-01 ,     5294002827433473.64275668073136, comp1                                                                                                                                  / comp1                                                                                                                                  
170, 2020-01 ,     5079349811426556.20000000000000,deeptools_correct_gc_bias/3.3.0.0.0                                   
171, 2020-01 ,     5054244535869151.04000000000000,mothur_pcr_seqs/1.39.5.0                                                              
172, 2020-01 ,     5040938207632380.91176470588235,bowtie2/2.3.4.1                                                                           
173, 2020-01 ,     5030877172001896.55056179775281,gatk_realigner_target_creator/0.0.4                                      
174, 2020-01 ,     4699888308096936.57142857142857,picard_SortSam/1.126.0                                                                     
175, 2020-01 ,     4581990275435027.27272727272727,kraken/1.2.3                                                                               
176, 2020-01 ,     4553171985491341.25000000000000,mothur_pca/1.39.5.0                                                                        
177, 2020-01 ,     4495172549320414.83974358974359,mothur_pre_cluster/1.39.5.0                                                        
178, 2020-01 ,     4466703406532179.54545454545455,picard_ReorderSam/1.56.0                                                                   
179, 2020-01 ,     4310150127396106.66666666666667,mimodd_covstats/0.1.9                                                                   
180, 2020-01 ,     4279459502353701.78231292517007,dunovo/2.14                                                                                   
181, 2020-01 ,     4244869830475222.98203592814371,ncbi_makeblastdb/0.3.3                                                            
182, 2020-01 ,     4162807866189078.03571428571429,freebayes/0.4.1                                                                         
183, 2020-01 ,     4022586535612843.23076923076923,prinseq/0.20.4                                                                                
184, 2020-01 ,     3918617603126829.60655737704918,deeptools_bam_pe_fragmentsize/3.3.0.0.0                           
185, 2020-01 ,     3668562312111646.36454849498328,samtools_view/1.9                                                                       
186, 2020-01 ,     3661854878686410.14371980676329,salmon/0.14.1.2                                                                          
187, 2020-01 ,     3515321939868787.55518394648829,sam_to_bam/2.1                                                                         
188, 2020-01 ,     3509801932638245.52000000000000, CONVERTER_sam_to_bigwig_0                                                                                                              / CONVERTER_sam_to_bigwig_0                                                                                                              
189, 2020-01 ,     3465212754461521.31200897867565, CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  / CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  
190, 2020-01 ,     3439065327623539.71428571428571,mimodd_varextract/0.1.9                                                                 
191, 2020-01 ,     3388484435909391.43900804289544,macs2_callpeak/2.1.1.20160309.6                                                                 
192, 2020-01 ,     3338357770093172.25000000000000,picard_FixMateInformation/2.18.2.1                                                         
193, 2020-01 ,     3320215169899504.85483870967742,sailfish/0.10.1.1                                                                      
194, 2020-01 ,     3162617788901097.49107142857143,correct_barcodes/2.14                                                                         
195, 2020-01 ,     3148338143170051.59627329192547,picard_SortSam/2.18.2.1                                                                    
196, 2020-01 ,     3148328694400173.57142857142857,samtools_rmdup/2.0                                                                 
197, 2020-01 ,     3089551195679032.92195121951220,samtools_sort/2.0.3                                                                 
198, 2020-01 ,     3086584846027300.75000000000000, CONVERTER_sam_to_unsorted_bam                                                                                                          / CONVERTER_sam_to_unsorted_bam                                                                                                          
199, 2020-01 ,     3084577195509252.74753018660812,picard_MarkDuplicates/2.18.2.2                                                             
200, 2020-01 ,     3004091453674073.69048843187661, Grouping1                                                                                                                              / Grouping1                                                                                                                              
201, 2020-01 ,     2838593371683195.50000000000000,cshl_fastx_clipper/1.0.2                                                            
202, 2020-01 ,     2699025594831913.05000000000000,porechop/0.2.3                                                                               
203, 2020-01 ,     2617071909730867.77868852459016,fastq_filter/1.0.0                                                                   
204, 2020-01 ,     2474200050732984.00000000000000,diffbind/2.0.2                                                                         
205, 2020-01 ,     2459431080568743.66666666666667,macs2_callpeak/2.1.1.20160309.4                                                                 
206, 2020-01 ,     2365530227467286.26548672566372,ncbi_blastp_wrapper/0.3.3                                                         
207, 2020-01 ,     2342953287364180.96850393700787, sort1                                                                                                                                  / sort1                                                                                                                                  
208, 2020-01 ,     2307406708484542.77477477477477,sam_to_bam/1.1.2                                                                       
209, 2020-01 ,     2284242250805478.81447963800905,rseqc_FPKM_count/2.6.4.1                                                                     
210, 2020-01 ,     2274526366760231.64634146341463,ggplot2_heatmap2/3.0.1                                                               
211, 2020-01 ,     2035238728447965.10000000000000, hgv_add_scores                                                                                                                         / hgv_add_scores                                                                                                                         
212, 2020-01 ,     2022519154382445.60776002608412,mothur_make_contigs/1.39.5.0                                                      
213, 2020-01 ,     1995972335139416.03178484107579,seqtk_sample/1.3.2                                                                              
214, 2020-01 ,     1989790592375126.63500000000000,cshl_fastx_trimmer/1.0.2                                                            
215, 2020-01 ,     1967938721917069.45454545454545,mimodd_delcall/0.1.9                                                                    
216, 2020-01 ,     1949457379324062.90000000000000,plotdexseq/1.28.1.0                                                                            
217, 2020-01 ,     1913206181263202.16465116279070,bedtools_genomecoveragebed/2.29.0                                                            
218, 2020-01 ,     1902283977650755.00000000000000,cufflinks/0.0.6                                                                         
219, 2020-01 ,     1848798345269712.02215623572407, __SET_METADATA__                                                                                                                       / __SET_METADATA__                                                                                                                       
220, 2020-01 ,     1831765538384675.00000000000000,picard_ARRG/1.56.0                                                                         
221, 2020-01 ,     1748229535423616.00000000000000,htseq_count/0.6.1galaxy1                                                             
222, 2020-01 ,     1707945475722788.58461538461538,samtools_bedcov/2.0.2                                                             
223, 2020-01 ,     1672932207238390.00000000000000,bwa/0.7.15.1                                                                                  
224, 2020-01 ,     1672677517690723.25000000000000,hisat2/2.1.0                                                                                   
225, 2020-01 ,     1670625564370112.16666666666667,macs2_callpeak/2.1.1.20160309.0                                                                 
226, 2020-01 ,     1552026991130257.99002493765586,trim_galore/0.4.3.1                                                                 
227, 2020-01 ,     1541364262854847.14285714285714,bamFilter/2.4.1                                                                   
228, 2020-01 ,     1541353586887139.81818181818182,qualimap_bamqc/2.2.2d+galaxy1                                                          
229, 2020-01 ,     1471893279438953.39651837524178,trimmomatic/0.36.5                                                                   
230, 2020-01 ,     1470961447632973.00000000000000, CONVERTER_cram_to_bam_0                                                                                                                / CONVERTER_cram_to_bam_0                                                                                                                
231, 2020-01 ,     1391169708194489.14778325123153,kallisto_quant/0.46.0.4                                                                
232, 2020-01 ,     1359728133331536.03846153846154,mothur_cluster/1.39.5.0                                                                
233, 2020-01 ,     1344739620870399.77777777777778, Interval_Maf_Merged_Fasta2                                                                                                             / Interval_Maf_Merged_Fasta2                                                                                                             
234, 2020-01 ,     1336024173529251.95652173913043,fastq_dump/2.9.1.3                                                                          
235, 2020-01 ,     1291732729831602.71823204419890,sra_pileup/2.10.3                                                                           
236, 2020-01 ,     1268502683157588.14285714285714,diffbind/2.6.5.0                                                                       
237, 2020-01 ,     1260761172348329.17647058823529,bedtools_multicovtbed/2.27.0.0                                                               
238, 2020-01 ,     1257595577360704.00000000000000,multigps/0.74.0                                                                             
239, 2020-01 ,     1184805733928492.79076086956522,rseqc_bam2wig/2.6.4                                                                          
240, 2020-01 ,     1146590170818580.17816091954023,cuffmerge/2.2.1.1                                                                       
241, 2020-01 ,     1144009955922148.46366782006920,tp_grep_tool/1.1.1                                                              
242, 2020-01 ,     1124128496441496.31578947368421,samtools_split/1.9                                                                 
243, 2020-01 ,     1078764764572362.92307692307692,vcfbreakcreatemulti/1.0.0_rc1+galaxy0                                         
244, 2020-01 ,     1064816380711402.98400000000000,samtools_depth/1.9                                                                     
245, 2020-01 ,     1050995313371880.30000000000000,genetrack/1.0.1                                                                             
246, 2020-01 ,     1043808844452937.31250000000000,freebayes/0.4                                                                           
247, 2020-01 ,     1034525570699711.75000000000000,mimodd_convert/0.1.9                                                                    
248, 2020-01 ,     1004950918105177.76878612716763,rseqc_geneBody_coverage/2.6.4.3                                                              
249, 2020-01 ,      936553401956728.35000000000000,correct_barcodes/2.15                                                                         
250, 2020-01 ,      933474213754252.94009216589862,fastp/0.19.5+galaxy1                                                                            
251, 2020-01 ,      911923173936167.66666666666667,picard_ReplaceSamHeader/2.18.2.1                                                           
252, 2020-01 ,      891413261601792.78294573643411,macs2_predictd/2.1.1.20160309.1                                                                 
253, 2020-01 ,      887387290119642.58823529411765,microsatellite/1.0.0                                                       
254, 2020-01 ,      824892284281742.31377551020408,cshl_fastx_barcode_splitter/1.0.1                                          
255, 2020-01 ,      819598554171803.32432432432432,sam2interval/1.0.1                                                                   
256, 2020-01 ,      803372336652697.11627906976744,fastq_trimmer/1.0.0                                                                 
257, 2020-01 ,      769192419749307.00000000000000,vegan_rarefaction/2.4-3                                                             
258, 2020-01 ,      743363329028382.89655172413793,bg_diamond/0.9.21.0                                                                     
259, 2020-01 ,      736389315528243.50000000000000,macs2_bdgdiff/2.1.1.20160309.0                                                                  
260, 2020-01 ,      722314790942986.25000000000000,picard_CollectWgsMetrics/2.18.2.1                                                          
261, 2020-01 ,      686878444965808.00000000000000,bamtools/0.0.1                                                                           
262, 2020-01 ,      680292719526085.84328358208955,make_families/2.14                                                                            
263, 2020-01 ,      662308332661981.88888888888889,macs2_bdgdiff/2.1.1.20160309.1                                                                  
264, 2020-01 ,      653183362159759.57751937984496, Count1                                                                                                                                 / Count1                                                                                                                                 
265, 2020-01 ,      652557099689983.77202072538860,rbc_mafft/7.221.3                                                                           
266, 2020-01 ,      652117059715745.61782178217822,mothur_filter_seqs/1.39.5.0                                                        
267, 2020-01 ,      650695662844017.50000000000000,trimmomatic/0.36.3                                                                   
268, 2020-01 ,      616783720083951.66666666666667,deeptools_bam_coverage/3.0.2.0                                           
269, 2020-01 ,      599414724544738.15432098765432,diffbind/2.10.0                                                                        
270, 2020-01 ,      591219121571549.18181818181818, CONVERTER_fasta_to_bowtie_base_index                                                                                                   / CONVERTER_fasta_to_bowtie_base_index                                                                                                   
271, 2020-01 ,      586913704811667.98198198198198,ngsutils_bam_filter/0.5.9                                                         
272, 2020-01 ,      580541169154356.00000000000000,picard_SamToFastq/1.126.0                                                                  
273, 2020-01 ,      576047543855357.45054945054945,ncbi_blastn_wrapper/0.3.0                                                         
274, 2020-01 ,      573606899437388.76774193548387,allele_counts_1/1.2                                                                    
275, 2020-01 ,      573398584911204.00000000000000,picard_MergeSamFiles/1.136.0                                                               
276, 2020-01 ,      568447196502819.28000000000000,vcf2pgSnp/1.0.0                                                                         
277, 2020-01 ,      551129578374699.23372781065089,vcffilter2/1.0.0_rc1+galaxy3                                                            
278, 2020-01 ,      543153740567690.00000000000000,macs2_bdgcmp/2.1.1.20160309.0                                                                   
279, 2020-01 ,      532663036028590.27272727272727,picard_MarkDuplicates/1.136.0                                                              
280, 2020-01 ,      531026307629928.74669187145558, CONVERTER_interval_to_bed_0                                                                                                            / CONVERTER_interval_to_bed_0                                                                                                            
281, 2020-01 ,      518438420391973.51445086705202,samtools_merge/1.9                                                                     
282, 2020-01 ,      517631630253665.94736842105263,cshl_fastx_clipper/1.0.1                                                            
283, 2020-01 ,      515981660636732.48669201520913,samtools_rmdup/2.0.1                                                               
284, 2020-01 ,      508152202725360.49295774647887,picard_MarkDuplicates/2.18.2.1                                                             
285, 2020-01 ,      505938582927818.06317411402157,cshl_fastq_to_fasta/1.0.2                                                          
286, 2020-01 ,      496853134521627.20000000000000,featureCoverage1/2.0.0                                                             
287, 2020-01 ,      486296323440819.31250000000000,deeptools_compute_matrix/2.5.0.0                                       
288, 2020-01 ,      485004685245924.33333333333333,dada2_assignTaxonomyAddspecies/1.12+galaxy1                            
289, 2020-01 ,      482701835338835.40000000000000,sickle/1.33.2                                                                                  
290, 2020-01 ,      476125251970533.84848484848485,samtools_fixmate/1.9                                                                 
291, 2020-01 ,      471349494176437.59090909090909,kallisto_pseudo/0.46.0.1                                                              
292, 2020-01 ,      471294141355685.22222222222222,kallisto_quant/0.43.1.3                                                                
293, 2020-01 ,      467418703104434.95833333333333,presto_pairseq/0.5.4                                                                   
294, 2020-01 ,      458513702297033.25961538461538,picard_SamToFastq/2.18.2.1                                                                 
295, 2020-01 ,      443501348661011.82758620689655,fastq_to_tabular/1.1.0                                                           
296, 2020-01 ,      433249043227652.11003236245955,samtools_slice_bam/2.0.1                                                       
297, 2020-01 ,      433192723304665.22929936305732,fastq_to_tabular/1.1.1                                                           
298, 2020-01 ,      432018059041198.69402985074627,samtools_stats/2.0.2+galaxy2                                                       
299, 2020-01 ,      420657983492131.84615384615385,vcffixup/1.0.0_rc1+galaxy0                                                               
300, 2020-01 ,      410744395262230.66666666666667,deeptools_bam_coverage/2.5.0.0                                           
301, 2020-01 ,      407612432529071.68421052631579,pileup_interval/1.0.2                                                             
302, 2020-01 ,      401995728380897.87500000000000,mothur_chimera_uchime/1.39.5.0                                                  
303, 2020-01 ,      390730703436514.35714285714286,hisat2/2.0.3                                                                                   
