,month_year,num_jobs,tool_name_version
41,2022-07,1899,fastp/0.23.2+galaxy0
42,2022-07,1899,macs2_callpeak/2.1.1.20160309.6
43,2022-07,1735,fastq_groomer/1.1.5
44,2022-07,1667,dada2_filterAndTrim/1.20+galaxy0
45,2022-07,1657,multiqc/1.11+galaxy0
46,2022-07,1655,bam_to_sam/2.0.1
47,2022-07,1551,bedtools_intersectbed/2.30.0
48,2022-07,1484,snippy/4.6.0+galaxy0
49,2022-07,1412,fasttree/2.1.10+galaxy1
50,2022-07,1407,dada2_mergePairs/1.20+galaxy0
51,2022-07,1393,datamash_ops/1.1.0+galaxy2
52,2022-07,1358,sra_source/sra_source
53,2022-07,1215,csv_to_tabular/csv_to_tabular
54,2022-07,1213,bedtools_getfastabed/2.30.0
55,2022-07,1203,samtools_stats/2.0.2+galaxy2
56,2022-07,1127,scanpy_plot/1.7.1+galaxy1
57,2022-07,1100,cat1/cat1
58,2022-07,1098,tp_grep_tool/1.1.1
59,2022-07,1096,anndata_inspect/0.7.5+galaxy0
60,2022-07,1077,Add_a_column1/1.6
61,2022-07,1032,deeptools_plot_profile/3.5.1.0.0
62,2022-07,1029,freebayes/1.3.1
63,2022-07,1028,ncbi_blastn_wrapper/2.10.1+galaxy0
64,2022-07,1014,bwa_mem2/2.2.1+galaxy0
65,2022-07,1010,minimap2/2.24+galaxy0
66,2022-07,986,annotatemyids/3.12.0+galaxy1
67,2022-07,970,mergeCols1/mergeCols1
68,2022-07,958,volcanoplot/0.0.5
69,2022-07,936,bwa/0.7.17.4
70,2022-07,929,ggplot2_heatmap2/3.0.1
71,2022-07,916,limma_voom/3.48.0+galaxy2
72,2022-07,915,samtools_rmdup/2.0.1
73,2022-07,893,ncbi_blastp_wrapper/2.10.1+galaxy0
74,2022-07,888,deeptools_plot_heatmap/3.3.2.0.1
75,2022-07,862,cshl_fastx_barcode_splitter/1.0.1
76,2022-07,858,fastq_to_fasta_python/1.1.5
77,2022-07,855,presto_parselog/0.5.4
78,2022-07,848,ebi_sra_main/ebi_sra_main
79,2022-07,835,snpSift_filter/4.3+t.galaxy1
80,2022-07,828,tp_cat/0.1.1
81,2022-07,792,samtools_flagstat/2.0.3
82,2022-07,776,deeptools_compute_matrix/3.3.2.0.0
83,2022-07,774,salmon/1.5.1+galaxy0
84,2022-07,760,tp_sed_tool/1.1.1
85,2022-07,757,CONVERTER_interval_to_bed_0/CONVERTER_interval_to_bed_0
86,2022-07,737,fastq_paired_end_interlacer/1.2.0.1+galaxy0
87,2022-07,729,snpEff/4.3+T.galaxy1
88,2022-07,718,mothur_summary_seqs/1.39.5.0
89,2022-07,713,porechop/0.2.4
90,2022-07,699,kallisto_quant/0.46.2+galaxy0
91,2022-07,683,picard_MarkDuplicates/2.18.2.3
92,2022-07,669,spades/3.15.3+galaxy2
93,2022-07,667,samtools_sort/2.0.3
94,2022-07,662,snpeff_sars_cov_2/4.5covid19
95,2022-07,661,chipseeker/1.18.0+galaxy1
96,2022-07,658,samtools_view/1.13+galaxy2
97,2022-07,656,gops_intersect_1/1.0.0
98,2022-07,655,cat_multiple/0.2
99,2022-07,647,ivar_variants/1.3.1+galaxy2
100,2022-07,645,vcffilter2/1.0.0_rc3+galaxy3
101,2022-07,626,tp_easyjoin_tool/1.1.2
102,2022-07,625,fastp/0.20.1+galaxy0
103,2022-07,622,Convert characters1/Convert characters1
104,2022-07,614,anndata_manipulate/0.7.5+galaxy0
105,2022-07,604,picard_MarkDuplicates/2.18.2.2
106,2022-07,600,rseqc_infer_experiment/2.6.4.1
107,2022-07,599,CONVERTER_bam_to_bigwig_0/CONVERTER_bam_to_bigwig_0
108,2022-07,598,samtool_filter2/1.8+galaxy1
109,2022-07,585,tabular_to_csv/tabular_to_csv
110,2022-07,576,ivar_consensus/1.3.1+galaxy0
111,2022-07,562,tp_find_and_replace/1.1.3
112,2022-07,559,comp1/comp1
113,2022-07,554,fastqc/0.72
114,2022-07,550,edger/3.34.0+galaxy2
115,2022-07,550,bedtools_coveragebed/2.30.0
116,2022-07,548,qualimap_bamqc/2.2.2d+galaxy3
117,2022-07,548,cshl_fastq_quality_filter/1.0.2+galaxy0
118,2022-07,547,dexseq_count/1.28.1.0
119,2022-07,538,meme_chip/4.11.2+galaxy1
120,2022-07,530,CONVERTER_fastq_to_fqtoc0/CONVERTER_fastq_to_fqtoc0
121,2022-07,525,fgsea/1.8.0+galaxy1
122,2022-07,517,unicycler/0.4.8.0
123,2022-07,512,cshl_fastx_collapser/1.0.1
124,2022-07,508,cshl_fastx_reverse_complement/1.0.2+galaxy0
125,2022-07,507,deg_annotate/1.1.0
126,2022-07,504,scanpy_filter/1.7.1+galaxy0
127,2022-07,503,lastz_wrapper_2/1.3.3
128,2022-07,501,scanpy_inspect/1.7.1+galaxy0
129,2022-07,497,meme_meme/5.0.5.0
130,2022-07,493,cufflinks/2.2.1.3
131,2022-07,485,bedtools_bamtobed/2.30.0+galaxy2
132,2022-07,475,presto_parseheaders/0.5.4
133,2022-07,469,collapse_dataset/5.1.0
134,2022-07,462,tab2fasta/1.1.1
135,2022-07,461,deeptools_bam_compare/3.5.1.0.0
136,2022-07,458,shovill/1.1.0+galaxy1
137,2022-07,454,bamtools/2.4.0.0
138,2022-07,454,bwa_mem/0.7.17.1
139,2022-07,452,snpSift_extractFields/4.3+t.galaxy0
140,2022-07,449,mummer_nucmer/4.0.0rc1+galaxy2
141,2022-07,442,tp_replace_in_column/1.1.3
142,2022-07,427,sort1/sort1
143,2022-07,426,mothur_unique_seqs/1.39.5.0
144,2022-07,415,tp_cut_tool/1.1.0
145,2022-07,411,quast/5.0.2+galaxy5
146,2022-07,391,lofreq_viterbi/2.1.5+galaxy0
147,2022-07,388,fasta2tab/1.1.1
148,2022-07,388,mothur_make_contigs/1.39.5.1
149,2022-07,387,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
150,2022-07,383,circos/0.69.8+galaxy7
151,2022-07,382,ngsutils_bam_filter/0.5.9
152,2022-07,374,fastq_paired_end_splitter/1.1.5
153,2022-07,371,tophat2/2.1.1
154,2022-07,371,datamash_ops/1.1.0
155,2022-07,370,mothur_screen_seqs/1.39.5.1
156,2022-07,369,samtools_view/1.9+galaxy3
157,2022-07,369,seurat/4.0.5+galaxy0
158,2022-07,365,lofreq_call/2.1.5+galaxy1
159,2022-07,361,tp_awk_tool/1.1.2
160,2022-07,349,lofreq_indelqual/2.1.5+galaxy0
161,2022-07,342,bowtie2/2.3.4.3+galaxy0
162,2022-07,342,wig_to_bigWig/wig_to_bigWig
163,2022-07,341,trinity/2.9.1+galaxy2
164,2022-07,340,cshl_fastx_trimmer/1.0.0
165,2022-07,334,tp_tail_tool/1.1.0
166,2022-07,334,bedtools_mergebed/2.30.0
167,2022-07,331,qualimap_bamqc/2.2.2c
168,2022-07,329,kraken2/2.1.1+galaxy1
169,2022-07,327,Count1/Count1
170,2022-07,324,deeptools_plot_correlation/3.5.1.0.0
171,2022-07,323,samtools_fastx/1.13
172,2022-07,315,wc_gnu/wc_gnu
173,2022-07,313,Grouping1/Grouping1
174,2022-07,313,fasta-stats/2.0
175,2022-07,311,deeptools_bam_coverage/3.3.2.0.0
176,2022-07,310,Remove beginning1/Remove beginning1
177,2022-07,305,addValue/addValue
178,2022-07,303,collection_column_join/0.0.3
179,2022-07,300,clustalw/2.1
180,2022-07,297,bbtools_bbmap/1.0.0+galaxy4
181,2022-07,296,flye/2.9+galaxy0
182,2022-07,290,CONVERTER_uncompressed_to_gz/CONVERTER_uncompressed_to_gz
183,2022-07,286,filter_by_fasta_ids/2.3
184,2022-07,285,presto_filterseq/0.5.4
185,2022-07,285,presto_maskprimers/0.5.4
186,2022-07,283,bedtools_map/2.30.0.2
187,2022-07,282,bg_find_subsequences/0.2
188,2022-07,279,mothur_align_seqs/1.39.5.0
189,2022-07,274,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
190,2022-07,273,cshl_fastx_clipper/1.0.3+galaxy0
191,2022-07,273,bcftools_consensus/1.10+galaxy1
192,2022-07,272,diffbind/2.10.0+galaxy0
193,2022-07,268,featurecounts/2.0.1+galaxy1
194,2022-07,267,samtools_ampliconclip/1.13
195,2022-07,265,goseq/1.44.0+galaxy0
196,2022-07,260,deeptools_bigwig_compare/3.5.1.0.0
197,2022-07,260,scanpy_plot/1.4.4.post1+galaxy3
198,2022-07,259,picard_CollectInsertSizeMetrics/2.18.2.1
199,2022-07,253,megahit/1.2.9+galaxy0
200,2022-07,251,mothur_count_seqs/1.39.5.0
201,2022-07,250,dropletutils/1.10.0+galaxy2
202,2022-07,250,tp_multijoin_tool/1.1.1
203,2022-07,249,gops_coverage_1/1.0.0
204,2022-07,248,stringtie_merge/2.1.7+galaxy1
205,2022-07,247,CONVERTER_bed_gff_or_vcf_to_bigwig_0/CONVERTER_bed_gff_or_vcf_to_bigwig_0
206,2022-07,246,seq_filter_by_id/0.2.7
207,2022-07,245,samtools_merge/1.13
208,2022-07,243,ncbi_makeblastdb/2.10.1+galaxy0
209,2022-07,236,seqtk_sample/1.2.0
210,2022-07,231,ncbi_acc_download/0.2.7+galaxy0
211,2022-07,230,bcftools_mpileup/1.10
212,2022-07,224,tp_replace_in_line/1.1.2
213,2022-07,224,mothur_taxonomy_to_krona/1.0
214,2022-07,223,pygenomeTracks/3.6
215,2022-07,221,__BUILD_LIST__/__BUILD_LIST__
216,2022-07,220,samtools_mpileup/2.1.4
217,2022-07,219,bedtools_subtractbed/2.30.0
218,2022-07,218,gffread/2.2.1.3+galaxy0
219,2022-07,217,medaka_consensus/1.4.4+galaxy0
220,2022-07,213,cuffmerge/0.0.5
221,2022-07,212,bg_diamond/2.0.15+galaxy0
222,2022-07,212,fastq_filter/1.1.5
223,2022-07,211,maker/2.31.11+galaxy1
224,2022-07,211,busco/5.3.2+galaxy0
225,2022-07,210,add_line_to_file/0.1.0
226,2022-07,209,fastq_trimmer/1.1.5
227,2022-07,209,Extract genomic DNA 1/3.0.3+galaxy2
228,2022-07,207,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
229,2022-07,205,bp_genbank2gff3/1.1
230,2022-07,204,deeptools_multi_bam_summary/3.5.1.0.0
231,2022-07,204,fasta_filter_by_length/1.2
232,2022-07,204,augustus/3.4.0+galaxy1
233,2022-07,204,gops_join_1/1.0.0
234,2022-07,204,replace_column_with_key_value_file/0.2
235,2022-07,204,upload1/upload1
236,2022-07,200,naive_variant_caller/0.0.4
237,2022-07,199,medaka_variant/1.4.4+galaxy0
238,2022-07,199,anndata_import/0.7.5+galaxy0
239,2022-07,199,MAF_To_BED1/MAF_To_BED1
240,2022-07,196,snpSift_annotate/4.3+t.galaxy1
241,2022-07,195,sam_bw_filter/1.0.0
242,2022-07,194,repeatmasker_wrapper/4.1.2-p1+galaxy1
243,2022-07,192,bg_diamond_view/2.0.15+galaxy0
244,2022-07,192,vcf2tsv/1.0.0_rc3+galaxy0
245,2022-07,190,fastq_join/1.1.2-806.1
246,2022-07,190,deeptools_multi_bigwig_summary/3.5.1.0.0
247,2022-07,190,presto_pairseq/0.5.4
248,2022-07,190,presto_buildconsensus/0.5.4
249,2022-07,188,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
250,2022-07,187,__FLATTEN__/__FLATTEN__
251,2022-07,183,gd_raxml/1.0.0
252,2022-07,183,newick_display/1.6+galaxy1
253,2022-07,182,__EXTRACT_DATASET__/__EXTRACT_DATASET__
254,2022-07,181,bedtools_sortbed/2.30.0
255,2022-07,179,pangolin/4.0.5+galaxy2
256,2022-07,178,seacr/1.3+galaxy1
257,2022-07,178,nextclade/1.4.1+galaxy0
258,2022-07,175,samtools_calmd/2.0.2
259,2022-07,175,bedtools_genomecoveragebed/2.30.0
260,2022-07,175,exomedepth/1.1.0
261,2022-07,174,fasta_merge_files_and_filter_unique_sequences/1.2.0
262,2022-07,173,allele_counts_1/1.3.2
263,2022-07,172,roary/3.13.0+galaxy2
264,2022-07,172,CONVERTER_bam_to_qname_sorted_bam/CONVERTER_bam_to_qname_sorted_bam
265,2022-07,172,tp_sort_header_tool/1.1.1
266,2022-07,172,ivar_trim/1.3.1+galaxy2
267,2022-07,171,mummer_dnadiff/4.0.0rc1+galaxy2
268,2022-07,171,dada2_dada/1.20+galaxy0
269,2022-07,171,__ZIP_COLLECTION__/__ZIP_COLLECTION__
270,2022-07,169,sam_dump/2.11.0+galaxy0
271,2022-07,167,gprofiler_gost/0.1.7+galaxy11
272,2022-07,164,bioext_bealign/0.20.4+galaxy0
273,2022-07,164,__UNZIP_COLLECTION__/__UNZIP_COLLECTION__
274,2022-07,162,table_compute/1.2.4+galaxy0
275,2022-07,160,mothur_classify_seqs/1.39.5.0
276,2022-07,160,gops_subtract_1/1.0.0
277,2022-07,159,varscan/2.4.2
278,2022-07,159,ivar_trim/1.2.2+galaxy1
279,2022-07,158,mimodd_vcf_filter/0.1.9
280,2022-07,158,samtools_view/1.13+galaxy1
281,2022-07,157,deseq2/2.11.40.6+galaxy1
282,2022-07,157,taxonomy_krona_chart/2.7.1
283,2022-07,156,fastq_paired_end_deinterlacer/1.1.5
284,2022-07,152,regexColumn1/1.0.1
285,2022-07,151,rseqc_bam_stat/2.6.4
286,2022-07,151,velvetoptimiser/2.2.6
287,2022-07,151,bioext_bam2msa/0.20.4+galaxy0
288,2022-07,150,kraken/1.3.1
289,2022-07,150,datamash_reverse/1.1.0
290,2022-07,150,mothur_heatmap_sim/1.39.5.0
291,2022-07,145,tp_sorted_uniq/1.1.0
292,2022-07,145,gops_concat_1/1.0.1
293,2022-07,145,bcftools_call/1.10
294,2022-07,145,mothur_pre_cluster/1.39.5.0
295,2022-07,144,mothur_filter_seqs/1.39.5.0
296,2022-07,144,mothur_tree_shared/1.39.5.0
297,2022-07,143,deeptools_plot_profile/3.3.2.0.0
298,2022-07,142,datasets_download_genome/13.24.1+galaxy1
299,2022-07,140,cutadapt/1.16.6
300,2022-07,139,picard_SamToFastq/2.18.2.2
301,2022-07,139,presto_assemblepairs/0.6.2+galaxy0
302,2022-07,138,velveth/1.2.10.2
303,2022-07,138,velveth/1.2.10.1
304,2022-07,135,scanpy_remove_confounders/1.7.1+galaxy0
305,2022-07,134,mothur_make_shared/1.39.5.0
306,2022-07,134,cshl_fastq_to_fasta/1.0.2
307,2022-07,134,bandage_image/0.8.1+galaxy3
308,2022-07,133,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
309,2022-07,133,snpEff_download/4.3+T.galaxy2
310,2022-07,132,nanoplot/1.28.2+galaxy1
311,2022-07,132,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
312,2022-07,132,picard_MergeSamFiles/2.18.2.1
313,2022-07,131,__MERGE_COLLECTION__/__MERGE_COLLECTION__
314,2022-07,131,fastqc/0.71
315,2022-07,129,CONVERTER_interval_to_bedstrict_0/CONVERTER_interval_to_bedstrict_0
316,2022-07,128,docking/1.2.3+galaxy0
317,2022-07,127,rseqc_read_distribution/2.6.4.1
318,2022-07,127,seqtk_sample/1.3.2
319,2022-07,127,mothur_reverse_seqs/1.39.5.0
320,2022-07,126,filter_tabular/3.3.0
321,2022-07,126,bcftools_annotate/1.10
322,2022-07,125,antismash/6.1.1+galaxy0
323,2022-07,122,bedtools_bedtobam/2.30.0
324,2022-07,122,fastq_paired_end_joiner/2.0.1.1+galaxy0
325,2022-07,120,picard_SortSam/2.18.2.1
326,2022-07,118,Show beginning1/Show beginning1
327,2022-07,118,gops_merge_1/1.0.0
328,2022-07,117,lofreq_filter/2.1.5+galaxy0
329,2022-07,117,cuffdiff/2.2.1.6
330,2022-07,115,rna_starsolo/2.7.8a
331,2022-07,115,Kraken2Tax/1.2
332,2022-07,114,fasta_concatenate0/0.0.1
333,2022-07,114,__EXPORT_HISTORY__/__EXPORT_HISTORY__
334,2022-07,113,ncbi_blastx_wrapper/2.10.1+galaxy0
335,2022-07,112,deeptools_plot_fingerprint/3.5.1.0.0
336,2022-07,112,mothur_classify_otu/1.39.5.0
337,2022-07,111,mothur_cluster_split/1.39.5.0
338,2022-07,111,rseqc_geneBody_coverage/2.6.4.3
339,2022-07,111,pe_histogram/1.0.1
340,2022-07,111,jbrowse/1.16.11+galaxy1
341,2022-07,111,samtools_view/1.9+galaxy2
342,2022-07,110,samtools_idxstats/2.0.1
343,2022-07,110,samtools_slice_bam/2.0.1
344,2022-07,110,raceid_filtnormconf/3.1
345,2022-07,110,miniasm/0.3_r179+galaxy1
346,2022-07,109,scanpy_normalize/1.7.1+galaxy0
347,2022-07,108,gatk4_mutect2/4.1.7.0+galaxy1
348,2022-07,107,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
349,2022-07,106,kraken-translate/1.3.1
350,2022-07,106,mothur_remove_lineage/1.39.5.0
351,2022-07,105,snpEff_build_gb/4.3+T.galaxy4
352,2022-07,105,multiqc/1.8+galaxy1
353,2022-07,103,circgraph/0.9-RC2
354,2022-07,102,tximport/1.22.0
355,2022-07,102,mixcr_analyze/3.0.5.0
356,2022-07,102,mothur_remove_seqs/1.39.5.0
357,2022-07,101,mummer_mummer/4.0.0rc1+galaxy2
358,2022-07,101,bedtools_multicovtbed/2.30.0
359,2022-07,98,featurecounts/1.6.3+galaxy2
360,2022-07,98,circos_aln_to_links/0.69.8+galaxy7
361,2022-07,98,bamleftalign/1.3.1
362,2022-07,97,mothur_fastq_info/1.39.5.0
363,2022-07,97,compose_text_param/0.1.1
364,2022-07,97,fasta2tab/1.1.0
365,2022-07,96,vcfvcfintersect/1.0.0_rc3+galaxy0
366,2022-07,96,ggplot2_point/3.3.5+galaxy0
367,2022-07,96,compress_file/0.1.0
368,2022-07,95,presto_collapseseq/0.5.4
369,2022-07,95,presto_assemblepairs/0.5.4
370,2022-07,95,gtftobed12/357
371,2022-07,95,presto_partition/0.5.4
372,2022-07,95,prestor_abseq3/0.5.4
373,2022-07,95,genrich/0.5+galaxy2
374,2022-07,94,sam_pileup/1.1.3
375,2022-07,94,gmx_sim/2022+galaxy0
376,2022-07,94,rnaspades/3.15.4+galaxy0
377,2022-07,94,tp_head_tool/1.1.0
378,2022-07,93,ggplot2_pca/3.3.5+galaxy0
379,2022-07,93,sceasy_convert/0.0.5+galaxy1
380,2022-07,92,raceid_clustering/3.1
381,2022-07,92,fastqc/0.65
382,2022-07,92,interactive_tool_rstudio/interactive_tool_rstudio
383,2022-07,91,__SORTLIST__/__SORTLIST__
384,2022-07,91,stringtie/2.1.1
385,2022-07,91,staramr_search/0.5.1
386,2022-07,90,picard_FastqToSam/2.18.2.2
387,2022-07,90,featurecounts/1.6.4+galaxy1
388,2022-07,89,fastq_groomer/1.0.4
389,2022-07,88,EMBOSS: water107/5.0.0.1
390,2022-07,88,microsatellite/1.0.0
391,2022-07,88,openbabel_compound_convert/3.1.1+galaxy0
392,2022-07,88,fastq_stats/1.1.5
393,2022-07,87,dropletutils_read_10x/1.0.4+galaxy0
394,2022-07,87,fastq_info/0.25.1+Galaxy0
395,2022-07,87,velvetg/1.2.10.2
396,2022-07,86,raceid_inspectclusters/3.1
397,2022-07,86,samtools_fixmate/1.13
398,2022-07,86,EMBOSS: skipseq91/5.0.0.1
399,2022-07,86,bed2gff1/bed2gff1
400,2022-07,86,cshl_fastx_renamer/0.0.14+galaxy1
401,2022-07,85,mothur_sub_sample/1.39.5.0
402,2022-07,85,mothur_chimera_vsearch/1.39.5.2
403,2022-07,85,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
404,2022-07,85,dada2_learnErrors/1.20+galaxy0
405,2022-07,84,rnaspades/3.9.0.3
406,2022-07,84,samtools_depth/1.13
407,2022-07,83,pathview/1.24.0+galaxy0
408,2022-07,83,cshl_fastx_clipper/1.0.3
409,2022-07,83,ruvseq/1.26.0+galaxy0
410,2022-07,82,bedtools_bamtobed/2.29.2
411,2022-07,82,hisat2/2.1.0+galaxy4
412,2022-07,82,sam_to_bam/2.1.1
413,2022-07,81,fastq_to_fasta_python/1.1.1
414,2022-07,81,fastq_filter/1.0.0
415,2022-07,80,export_remote/export_remote
416,2022-07,80,bedtools_shufflebed/2.30.0
417,2022-07,80,poretools_qualpos/0.6.1a1.1
418,2022-07,79,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
419,2022-07,79,__TAG_FROM_FILE__/__TAG_FROM_FILE__
420,2022-07,78,pangolin/3.1.17+galaxy1
421,2022-07,78,scanpy_inspect/1.4.4.post1+galaxy3
422,2022-07,76,fasta_compute_length/1.0.3
423,2022-07,76,deeptools_plot_pca/3.5.1.0.0
424,2022-07,76,pilon/1.20.1
425,2022-07,76,gffcompare_to_bed/0.2.1
426,2022-07,75,mlst/2.19.0
427,2022-07,74,XY_Plot_1/1.0.2
428,2022-07,73,anndata_manipulate/0.6.22.post1+galaxy4
429,2022-07,73,bedtools_genomecoveragebed/2.29.2
430,2022-07,73,dada2_plotQualityProfile/1.20+galaxy0
431,2022-07,73,fastq_to_tabular/1.1.5
432,2022-07,72,__FILTER_FAILED_DATASETS__/__FILTER_FAILED_DATASETS__
433,2022-07,72,gffcompare/0.11.2
434,2022-07,72,picard_CleanSam/2.18.2.1
435,2022-07,71,bcftools_norm/1.10
436,2022-07,71,gmx_setup/2022+galaxy0
437,2022-07,71,sdf_to_tab/2020.03.4+galaxy0
438,2022-07,71,bg_column_arrange_by_header/0.2
439,2022-07,71,metaspades/3.15.3+galaxy2
440,2022-07,70,bedtools_slopbed/2.30.0
441,2022-07,70,bigwigtowig/bigwigtowig
442,2022-07,70,umi_tools_extract/1.1.2+galaxy2
443,2022-07,69,fastq_quality_trimmer/1.1.5
444,2022-07,69,ggplot2_heatmap/3.3.5+galaxy0
445,2022-07,69,fastq_manipulation/1.1.5
446,2022-07,68,mothur_count_groups/1.39.5.0
447,2022-07,68,histogram_rpy/1.0.4
448,2022-07,67,mothur_rarefaction_single/1.39.5.0
449,2022-07,66,mothur_chimera_vsearch/1.39.5.1
450,2022-07,66,repeatmasker_wrapper/4.0.9
451,2022-07,66,datamash_transpose/1.1.0
452,2022-07,66,fastqe/0.2.6+galaxy2
453,2022-07,65,poretools_extract/0.6.1a1.0
454,2022-07,65,bedtools_multiintersectbed/2.30.0
455,2022-07,64,transdecoder/5.5.0+galaxy2
456,2022-07,64,addName/0.2.0
457,2022-07,63,egsea/1.20.0
458,2022-07,63,gfastats/1.2.2+galaxy0
459,2022-07,63,mothur_remove_groups/1.39.5.0
460,2022-07,62,Paste1/Paste1
461,2022-07,62,jvarkit_wgscoverageplotter/20201223+galaxy0
462,2022-07,62,sam2interval/1.0.2
463,2022-07,62,flash/1.2.11.4
464,2022-07,62,bcftools_concat/1.10
465,2022-07,62,varscan_mpileup/2.4.3.1
466,2022-07,61,velvetg/1.2.10.1
467,2022-07,61,scanpy_plot/1.7.1+galaxy0
468,2022-07,61,vcfannotate/1.0.0_rc3+galaxy0
469,2022-07,61,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
470,2022-07,61,snpEff_databases/4.3+T.galaxy2
471,2022-07,61,rbc_splitfasta/0.4.0
472,2022-07,61,bedtools_bamtofastq/2.27.1
473,2022-07,60,ncbi_tblastn_wrapper/2.10.1+galaxy0
474,2022-07,60,ivar_removereads/1.3.1+galaxy2
475,2022-07,60,macs2_predictd/2.1.1.20160309.1
476,2022-07,59,mimodd_varcall/0.1.9
477,2022-07,59,vcfbedintersect/1.0.0_rc3+galaxy0
478,2022-07,59,picard_NormalizeFasta/2.18.2.1
479,2022-07,59,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
480,2022-07,59,circos_tableviewer/0.69.8+galaxy7
481,2022-07,59,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
482,2022-07,58,PlasFlow/1.0
483,2022-07,57,bedtools_closestbed/2.30.0
484,2022-07,57,mothur_dist_shared/1.39.5.0
485,2022-07,56,samtools_markdup/1.13+galaxy1
486,2022-07,56,gff2bed1/gff2bed1
487,2022-07,55,snippy_core/4.6.0+galaxy0
488,2022-07,55,cshl_fastx_quality_statistics/1.0.1
489,2022-07,55,goenrichment/2.0.1
490,2022-07,54,qualimap_rnaseq/2.2.2d+galaxy1
491,2022-07,54,bacteria_tradis/1.4.5+galaxy2
492,2022-07,54,param_value_from_file/param_value_from_file
493,2022-07,54,scanpy_plot_embed/1.7.2+galaxy0
494,2022-07,54,bam_to_scidx/1.0.1
495,2022-07,53,feelnc/0.2
496,2022-07,53,qualimap_bamqc/2.2.2d+galaxy1
497,2022-07,53,macs2_bdgcmp/2.1.1.20160309.0
498,2022-07,52,augustus_training/3.4.0+galaxy1
499,2022-07,52,trimmer/trimmer
500,2022-07,51,column_remove_by_header/0.0.1
501,2022-07,51,bcftools_convert_from_vcf/1.10
502,2022-07,51,filtlong/0.2.1+galaxy0
503,2022-07,50,kraken-report/1.3.1
504,2022-07,50,get_flanks1/1.0.0
505,2022-07,50,bio3d_rmsd/2.3.4
506,2022-07,50,scanpy_find_markers/1.7.2+galaxy0
507,2022-07,50,cshl_fastq_quality_boxplot/1.0.1
508,2022-07,50,lofreq_call/2.1.5+galaxy0
509,2022-07,50,seqtk_subseq/1.3.1
510,2022-07,49,picard_CASM/2.18.2.1
511,2022-07,49,nextclade/1.5.1+galaxy0
512,2022-07,49,prinseq/0.20.4+galaxy1
513,2022-07,49,intervene_upset/0.6.5
