,month_year,total_cpu_time,tool_name_version
69, 2021-05 ,   13284117711291459695.00000000000000,cutadapt/1.16.6
70, 2021-05 ,   13194535789399318910.00000000000000,porechop/0.2.3
71, 2021-05 ,   13130904939392639805.00000000000000,samtools_rmdup/2.0.1
72, 2021-05 ,   12581141506744558755.00000000000000,deeptools_compute_matrix/3.1.2.0.0
73, 2021-05 ,   12285530238241779772.00000000000000,fastq_filter/1.1.5
74, 2021-05 ,   11364128817393839642.00000000000000,augustus_training/3.3.3
75, 2021-05 ,   11250691470500189758.00000000000000,plant_tribes_gene_family_classifier/1.0.3.0
76, 2021-05 ,   10947911718575840611.00000000000000,hisat2/2.1.0+galaxy5
77, 2021-05 ,   10808103772743945824.00000000000000,meme_chip/4.11.2+galaxy1
78, 2021-05 ,   10624085592771025206.00000000000000,salmon/1.3.0+galaxy1
79, 2021-05 ,   10225701628221872149.00000000000000,rna_starsolo/2.7.8a
80, 2021-05 ,   10195214038877745485.00000000000000,tophat2/2.1.0
81, 2021-05 ,   10192780381350988289.00000000000000,lofreq_alnqual/2.1.5+galaxy0
82, 2021-05 ,    9964266363074648195.00000000000000,busco/4.1.2
83, 2021-05 ,    9353989587221743602.00000000000000,fastq_stats/1.1.5
84, 2021-05 ,    9222200736764520339.00000000000000,microsatellite/1.0.0
85, 2021-05 ,    8687887118125367550.00000000000000,bcftools_mpileup/1.10
86, 2021-05 ,    8545183848112219922.00000000000000,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
87, 2021-05 ,    8257463022896854066.00000000000000,fastq_paired_end_joiner/2.0.1.1+galaxy0
88, 2021-05 ,    8009385814456117562.00000000000000,bioext_bealign/0.19.7.0
89, 2021-05 ,    7940311106919703191.00000000000000,samtools_mpileup/2.1.4
90, 2021-05 ,    7938805822062022440.00000000000000,picard_MarkDuplicates/2.18.2.2
91, 2021-05 ,    7150350932935786154.00000000000000,fastqe/0.2.6+galaxy1
92, 2021-05 ,    7068430128445482601.00000000000000,__EXPORT_HISTORY__/__EXPORT_HISTORY__
93, 2021-05 ,    6981793372801817878.00000000000000,augustus/3.3.3
94, 2021-05 ,    6854349692189849097.00000000000000,gubbins/0.1.0
95, 2021-05 ,    5933541859559127131.00000000000000,dexseq/1.28.1+galaxy1
96, 2021-05 ,    5265556336627012833.00000000000000,bowtie2/2.3.4.2
97, 2021-05 ,    5185672445015547862.00000000000000,hisat2/2.1.0+galaxy4
98, 2021-05 ,    5131859900259245111.00000000000000,rnaspades/3.9.0.1
99, 2021-05 ,    5034016823760297212.00000000000000,plant_tribes_assembly_post_processor/1.0.3.0
100, 2021-05 ,    4923284953567136667.00000000000000,fastqc/0.72+galaxy1
101, 2021-05 ,    4892397690005713566.00000000000000,snippy/4.5.0
102, 2021-05 ,    4683204032837529703.00000000000000,mothur_align_seqs/1.39.5.0
103, 2021-05 ,    4630014772034890400.00000000000000,mothur_classify_seqs/1.39.5.0
104, 2021-05 ,    4499909113119462343.00000000000000,deeptools_plot_fingerprint/3.3.2.0.0
105, 2021-05 ,    4141115109222800533.00000000000000,samtools_bedcov/2.0.2
106, 2021-05 ,    3660508555546952560.00000000000000,varscan_somatic/2.4.3.6
107, 2021-05 ,    3494697803430359579.00000000000000,macs2_callpeak/2.1.1.20160309.6
108, 2021-05 ,    3472892907663172965.00000000000000,samtools_depth/1.9
109, 2021-05 ,    3299293286955255036.00000000000000,picard_MergeSamFiles/2.18.2.1
110, 2021-05 ,    3051638198790844296.00000000000000,hyphy_prime/2.5.31+galaxy1
111, 2021-05 ,    2994428797962106719.00000000000000,fastq_trimmer/1.1.5
112, 2021-05 ,    2974190194436122437.00000000000000,split_file_to_collection/0.5.0
113, 2021-05 ,    2648459964584553672.00000000000000,trinity_align_and_estimate_abundance/2.9.1
114, 2021-05 ,    2576148324448917706.00000000000000,egsea/1.10.0
115, 2021-05 ,    2567895608213049121.00000000000000,vsearch_chimera_detection/1.9.7.0
116, 2021-05 ,    2552968989801438499.00000000000000,CONVERTER_bam_to_qname_sorted_bam/CONVERTER_bam_to_qname_sorted_bam
117, 2021-05 ,    2468143372488862734.00000000000000,upload1/upload1
118, 2021-05 ,    2423930018812119229.00000000000000,mothur_make_contigs/1.39.5.1
119, 2021-05 ,    2367384752182366989.00000000000000,CONVERTER_bam_to_bigwig_0/CONVERTER_bam_to_bigwig_0
120, 2021-05 ,    2158007253739365413.00000000000000,lastz_wrapper_2/1.3.3
121, 2021-05 ,    2133527551084443606.00000000000000,bwameth/0.2.2
122, 2021-05 ,    1877901811250263094.00000000000000,varscan/2.4.2
123, 2021-05 ,    1819645644268509195.00000000000000,deseq2/2.11.40.6+galaxy1
124, 2021-05 ,    1806261956074913487.00000000000000,gd_raxml/1.0.0
125, 2021-05 ,    1783793834087452614.00000000000000,fastq_paired_end_interlacer/1.2.0.1+galaxy0
126, 2021-05 ,    1766465004874107370.00000000000000,mothur_seq_error/1.39.5.0
127, 2021-05 ,    1720682823799711360.00000000000000,rna_star/2.7.5b
128, 2021-05 ,    1658478802304274612.00000000000000,transdecoder/5.5.0+galaxy1
129, 2021-05 ,    1594876162698824614.00000000000000,join1/join1
130, 2021-05 ,    1553629951651530261.00000000000000,ncbi_acc_download/0.2.5+galaxy0
131, 2021-05 ,    1506993735251557696.00000000000000,mothur_fastq_info/1.39.5.0
132, 2021-05 ,    1448160283788597903.00000000000000,picard_SortSam/2.18.2.1
133, 2021-05 ,    1418354574657200488.00000000000000,dada2_learnErrors/1.18+galaxy0
134, 2021-05 ,    1410336375834186469.00000000000000,bg_diamond/0.9.29.0
135, 2021-05 ,    1368924593253813860.00000000000000,pilon/1.20.1
136, 2021-05 ,    1367911604388062732.00000000000000,bedtools_genomecoveragebed/2.30.0
137, 2021-05 ,    1314335201666731786.00000000000000,mothur_pre_cluster/1.39.5.0
138, 2021-05 ,    1296527907466173245.00000000000000,vcffilter2/1.0.0_rc3+galaxy3
139, 2021-05 ,    1273984850052289346.00000000000000,deeptools_bam_compare/3.3.2.0.0
140, 2021-05 ,    1084030523204086989.00000000000000,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
141, 2021-05 ,    1028251925094327244.00000000000000,shovill/1.0.4+galaxy1
142, 2021-05 ,     993762832606492609.00000000000000,charts/1.0.1
143, 2021-05 ,     971737241802009090.00000000000000,fastp/0.19.5+galaxy1
144, 2021-05 ,     967718514193963393.00000000000000,progressivemauve/2015_02_13.0
145, 2021-05 ,     961913500511639529.00000000000000,Grouping1/Grouping1
146, 2021-05 ,     920420004952241247.00000000000000,samtools_sort/2.0.3
147, 2021-05 ,     890424393887428321.00000000000000,freebayes/1.1.0.46-0
148, 2021-05 ,     869864741302027215.00000000000000,varscan_mpileup/2.4.3.1
149, 2021-05 ,     837767907775153558.00000000000000,snpEff/4.3+T.galaxy1
150, 2021-05 ,     787643073997694938.00000000000000,fastq_dump/2.10.8+galaxy0
151, 2021-05 ,     695273592974831783.00000000000000,qualimap_bamqc/2.2.2c
152, 2021-05 ,     679410751446605123.00000000000000,bowtie_wrapper/1.2.0
153, 2021-05 ,     643082401852005981.00000000000000,lofreq_viterbi/2.1.5+galaxy0
154, 2021-05 ,     638840254827397984.00000000000000,pizzly/0.37.3.1
155, 2021-05 ,     616312968453872100.00000000000000,kallisto_quant/0.46.0.4
156, 2021-05 ,     602782334924999904.00000000000000,umi_tools_extract/0.5.5.1
157, 2021-05 ,     571975481971669333.00000000000000,fastp/0.20.1+galaxy0
158, 2021-05 ,     562448007909603828.00000000000000,cshl_fastx_trimmer/1.0.2+galaxy0
159, 2021-05 ,     544353982650390252.00000000000000,CONVERTER_bam_to_coodinate_sorted_bam/CONVERTER_bam_to_coodinate_sorted_bam
160, 2021-05 ,     538324809400704945.00000000000000,bamFilter/2.4.1
161, 2021-05 ,     533935145559052231.00000000000000,unicycler/0.4.6.0
162, 2021-05 ,     531646267606230048.00000000000000,samtools_merge/1.9
163, 2021-05 ,     518068010284057917.00000000000000,sam_dump/2.10.9+galaxy0
164, 2021-05 ,     513504412591572388.00000000000000,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
165, 2021-05 ,     509714626018487345.00000000000000,trim_galore/0.4.3.1
166, 2021-05 ,     493124754916519187.00000000000000,cshl_fastq_to_fasta/1.0.2
167, 2021-05 ,     476135116267666583.00000000000000,fastq_groomer/1.0.4
168, 2021-05 ,     469155846507076044.00000000000000,ivar_removereads/1.2.2+galaxy1
169, 2021-05 ,     450588709874599590.00000000000000,__DATA_FETCH__/__DATA_FETCH__
170, 2021-05 ,     434756975135798349.00000000000000,cshl_fastq_quality_filter/1.0.2+galaxy0
171, 2021-05 ,     429946836980845393.00000000000000,ebi_sra_main/ebi_sra_main
172, 2021-05 ,     423583790854125136.00000000000000,cuffmerge/0.0.5
173, 2021-05 ,     406374826093614949.00000000000000,samtools_fastx/1.9+galaxy1
174, 2021-05 ,     403704497175817795.00000000000000,deeptools_plot_coverage/3.3.2.0.0
175, 2021-05 ,     390117072982955948.00000000000000,fasterq_dump/2.10.8+galaxy0
176, 2021-05 ,     384555725015061157.00000000000000,rna_star/2.6.0b-1
177, 2021-05 ,     383710302929550729.00000000000000,bam_to_sam/2.0.1
178, 2021-05 ,     366696582652351191.00000000000000,fastq_manipulation/1.1.5
179, 2021-05 ,     365885647294563060.00000000000000,CONVERTER_gz_to_uncompressed/CONVERTER_gz_to_uncompressed
180, 2021-05 ,     344759304055619771.00000000000000,varscan_copynumber/2.4.3.2
181, 2021-05 ,     329307722972162591.00000000000000,fastq_dump/2.10.4+galaxy1
182, 2021-05 ,     320518775565202705.00000000000000,cuffdiff/2.2.1.3
183, 2021-05 ,     315184838874322207.00000000000000,bowtie2/2.3.4.1
184, 2021-05 ,     291994665696328600.00000000000000,bcftools_call/1.10
185, 2021-05 ,     276386917250045768.00000000000000,qualimap_bamqc/2.2.2d+galaxy3
186, 2021-05 ,     266916024397672992.00000000000000,mummer_nucmer/4.0.0beta2+galaxy1
187, 2021-05 ,     253777255899403790.00000000000000,featurecounts/2.0.1
188, 2021-05 ,     252856803809137005.00000000000000,__SET_METADATA__/__SET_METADATA__
189, 2021-05 ,     231886136646348273.00000000000000,lofreq_indelqual/2.1.5+galaxy0
190, 2021-05 ,     229833076509515994.00000000000000,pathview/1.24.0+galaxy0
191, 2021-05 ,     220785535054041665.00000000000000,deeptools_plot_heatmap/3.3.2.0.1
192, 2021-05 ,     209551306996550725.00000000000000,hyphy_absrel/2.5.31+galaxy1
193, 2021-05 ,     198721269733472382.00000000000000,samtool_filter2/1.8+galaxy1
194, 2021-05 ,     194366570145292758.00000000000000,maxbin2/2.2.7+galaxy2
195, 2021-05 ,     191546828586356419.00000000000000,kpca1/1.0.0
196, 2021-05 ,     188278001994712287.00000000000000,idba_ud/1.1.3+galaxy1
197, 2021-05 ,     180662479160061491.00000000000000,CONVERTER_interval_to_bed_0/CONVERTER_interval_to_bed_0
198, 2021-05 ,     180027859362493887.00000000000000,mothur_screen_seqs/1.39.5.1
199, 2021-05 ,     175958539825882458.00000000000000,hyphy_fade/2.5.31+galaxy1
200, 2021-05 ,     168258911307568597.00000000000000,diffbind/2.10.0
201, 2021-05 ,     165881413509649847.00000000000000,deeptools_plot_enrichment/3.3.2.0.0
202, 2021-05 ,     161961423035470316.00000000000000,bamleftalign/1.3.1
203, 2021-05 ,     161916508066076988.00000000000000,fastq_to_fasta_python/1.1.5
204, 2021-05 ,     135311745462607520.00000000000000,sailfish/0.10.1.1
205, 2021-05 ,     134845746409156095.00000000000000,seqtk_sample/1.3.2
206, 2021-05 ,     131122074274213704.00000000000000,CONVERTER_interval_to_bedstrict_0/CONVERTER_interval_to_bedstrict_0
207, 2021-05 ,     130136216529236539.00000000000000,ngsutils_bam_filter/0.5.9
208, 2021-05 ,     126257307191942617.00000000000000,deeptools_multi_bigwig_summary/3.3.2.0.0
209, 2021-05 ,     122188272695507885.00000000000000,sam_to_bam/2.1.1
210, 2021-05 ,     120728367904419334.00000000000000,qualimap_rnaseq/2.2.2d+galaxy1
211, 2021-05 ,     119900986916876226.00000000000000,meme_meme/5.0.5.0
212, 2021-05 ,     116930483046884519.00000000000000,fasta_concatenate0/0.0.1
213, 2021-05 ,     116926869682598688.00000000000000,rseqc_tin/2.6.4.1
214, 2021-05 ,     111451461390592588.00000000000000,bwa/0.7.12.1
215, 2021-05 ,     110809740772665113.00000000000000,rna_star/2.7.2b
216, 2021-05 ,     108676797700163175.00000000000000,cshl_fastx_clipper/1.0.3+galaxy0
217, 2021-05 ,     107767751213472533.00000000000000,cuffquant/2.2.1.1
218, 2021-05 ,     105728143652449993.00000000000000,rna_star/2.7.7a
219, 2021-05 ,     103795152800585565.00000000000000,bg_diamond_makedb/0.9.29
220, 2021-05 ,     103518360982340909.00000000000000,fargene/0.1+galaxy1
221, 2021-05 ,     101594437328803642.00000000000000,kraken/1.3.1
222, 2021-05 ,      97056704430616447.00000000000000,bowtie2/2.3.4.3
223, 2021-05 ,      92715690598764343.00000000000000,rseqc_read_distribution/2.6.4.1
224, 2021-05 ,      86380771830224519.00000000000000,mothur_filter_seqs/1.39.5.0
225, 2021-05 ,      78042478492050788.00000000000000,mothur_make_contigs/1.39.5.0
226, 2021-05 ,      75438506102811792.00000000000000,kraken2/2.1.1+galaxy1
227, 2021-05 ,      72841988363783346.00000000000000,EMBOSS: plotcon75/5.0.0.1
228, 2021-05 ,      71333794570418150.00000000000000,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
229, 2021-05 ,      71313648756436199.00000000000000,cshl_fastx_renamer/0.0.14+galaxy1
230, 2021-05 ,      70674296822323375.00000000000000,trimmomatic/0.36.5
231, 2021-05 ,      70310929710282486.00000000000000,cshl_fastx_clipper/1.0.1
232, 2021-05 ,      69576477482778068.00000000000000,velvetg/1.2.10.2
233, 2021-05 ,      68646560377679920.00000000000000,mothur_chimera_vsearch/1.39.5.2
234, 2021-05 ,      65048489921923458.00000000000000,snpSift_extractFields/4.3+t.galaxy0
235, 2021-05 ,      64439307555650845.00000000000000,dada2_dada/1.18+galaxy0
236, 2021-05 ,      63226770724366543.00000000000000,rseqc_bam2wig/2.6.4
237, 2021-05 ,      61887150914657169.00000000000000,mimodd_sort/0.1.9
238, 2021-05 ,      60234136995759709.00000000000000,ivar_trim/1.2.2+galaxy1
239, 2021-05 ,      59370202230997366.00000000000000,unipept/4.3.0
240, 2021-05 ,      59224158636399523.00000000000000,picard_ReorderSam/2.18.2.1
241, 2021-05 ,      57824172985910061.00000000000000,abricate/1.0.1
242, 2021-05 ,      57733369525239591.00000000000000,ncbi_makeblastdb/2.10.1+galaxy0
243, 2021-05 ,      56832113779101946.00000000000000,limma_voom/3.38.3+galaxy3
244, 2021-05 ,      56783220602631480.00000000000000,fastq_quality_trimmer/1.0.0
245, 2021-05 ,      56127251505116031.00000000000000,trimmomatic/0.36.6
246, 2021-05 ,      53627797086376332.00000000000000,fasta-stats/1.0.1
247, 2021-05 ,      51258468828755673.00000000000000,seqtk_dropse/1.3.1
248, 2021-05 ,      51143534752097192.00000000000000,crossmap_bam/0.3.7+galaxy1
249, 2021-05 ,      50779320574270855.00000000000000,bowtie2/2.3.2.2
250, 2021-05 ,      50680427377745356.00000000000000,busco/4.1.4
251, 2021-05 ,      50251259074279011.00000000000000,bowtie2/2.2.6.2
252, 2021-05 ,      50094806852977122.00000000000000,bedtools_intersectbed/2.29.0
253, 2021-05 ,      47675675214214067.00000000000000,mothur_summary_seqs/1.39.5.0
254, 2021-05 ,      46407866491357600.00000000000000,deg_annotate/1.1.0
255, 2021-05 ,      44044412514446646.00000000000000,picard_FixMateInformation/2.18.2.1
256, 2021-05 ,      42619508679770843.00000000000000,exonerate/2.4.0+galaxy2
257, 2021-05 ,      42451459369332581.00000000000000,picard_MarkDuplicates/2.7.1.1
258, 2021-05 ,      42281892010935155.00000000000000,meme_fimo/5.0.5.0
259, 2021-05 ,      41514309695059543.00000000000000,ococo/0.1.2.6
260, 2021-05 ,      41075185830140477.00000000000000,bamSplit/2.4.0
261, 2021-05 ,      40915577569124128.00000000000000,ggplot2_heatmap2/3.0.1
262, 2021-05 ,      40821133399106889.00000000000000,scpipe/1.0.0+galaxy2
263, 2021-05 ,      40192346394282954.00000000000000,deeptools_bam_coverage/3.3.0.0.0
264, 2021-05 ,      40131394673234136.00000000000000,samtools_split/1.9
265, 2021-05 ,      38496436062656340.00000000000000,multiqc/1.8+galaxy1
266, 2021-05 ,      38237245517543571.00000000000000,bedtools_coveragebed/2.29.2
267, 2021-05 ,      37745557934546063.00000000000000,EMBOSS: transeq101/5.0.0
268, 2021-05 ,      37217863543345020.00000000000000,bedtools_bamtobed/2.30.0
269, 2021-05 ,      37076522705337977.00000000000000,bacteria_tradis/1.4.5+galaxy2
270, 2021-05 ,      36631085088428097.00000000000000,hyphy_relax/2.5.31+galaxy1
271, 2021-05 ,      36355691941356751.00000000000000,cshl_fastx_quality_statistics/1.0.1
272, 2021-05 ,      36315277737642844.00000000000000,bedtools_windowbed/2.30.0
273, 2021-05 ,      35583612844234389.00000000000000,bamtools_split/2.4.0
274, 2021-05 ,      34744173038637930.00000000000000,fastq_dump/2.9.1.3
275, 2021-05 ,      34200139666200964.00000000000000,macs2_bdgcmp/2.1.1.20160309.0
276, 2021-05 ,      33308631866891714.00000000000000,fastq_to_tabular/1.1.5
277, 2021-05 ,      33274836767634861.00000000000000,sickle/1.33.2
278, 2021-05 ,      32507326428042386.00000000000000,rseqc_FPKM_count/2.6.4.1
279, 2021-05 ,      32248081673499396.00000000000000,bedtools_bamtofastq/2.27.1
280, 2021-05 ,      32183238994751489.00000000000000,hyphy_busted/2.5.31+galaxy1
281, 2021-05 ,      32009702990670818.00000000000000,mlst/2.19.0
282, 2021-05 ,      31566045299020001.00000000000000,trinotate/3.2.1
283, 2021-05 ,      29794106323039997.00000000000000,samtools_calmd/2.0.2
284, 2021-05 ,      29679222231359368.00000000000000,ucsc_table_direct1/ucsc_table_direct1
285, 2021-05 ,      29332779132633435.00000000000000,bamtools/2.4.0.0
286, 2021-05 ,      29321183875233242.00000000000000,gops_intersect_1/1.0.0
287, 2021-05 ,      28983915575017746.00000000000000,chipseeker/1.18.0+galaxy1
288, 2021-05 ,      27844532571225849.00000000000000,mimodd_varextract/0.1.9
289, 2021-05 ,      27322274413013381.00000000000000,picard_AddOrReplaceReadGroups/2.18.2.1
290, 2021-05 ,      27265429010818412.00000000000000,samtools_stats/2.0.2+galaxy2
291, 2021-05 ,      27105596745054635.00000000000000,bcftools_merge/1.10
292, 2021-05 ,      26619420488303401.00000000000000,deeptools_compute_matrix/3.3.0.0.0
293, 2021-05 ,      26260026817131751.00000000000000,bedtools_unionbedgraph/2.30.0
294, 2021-05 ,      26230176413485171.00000000000000,cuffmerge/2.2.1.1
295, 2021-05 ,      25731892784081990.00000000000000,pipelign/0.2+galaxy0
296, 2021-05 ,      25070872045276684.00000000000000,picard_MergeBamAlignment/2.18.2.1
297, 2021-05 ,      24901148628320085.00000000000000,macs2_predictd/2.1.1.20160309.1
298, 2021-05 ,      23492876233940772.00000000000000,edger/3.24.1+galaxy1
299, 2021-05 ,      23006774954760498.00000000000000,prinseq/0.20.4
300, 2021-05 ,      21949286285358983.00000000000000,crossmap_wig/0.3.7+galaxy1
301, 2021-05 ,      21597925632453111.00000000000000,velveth/1.2.10.1
302, 2021-05 ,      21586003676995658.00000000000000,anndata_inspect/0.7.5+galaxy0
303, 2021-05 ,      21483944242009848.00000000000000,EMBOSS: getorf42/5.0.0.1
304, 2021-05 ,      20713048531912860.00000000000000,bamtools/0.0.2
305, 2021-05 ,      20667746581011269.00000000000000,snpSift_annotate/4.3+t.galaxy1
306, 2021-05 ,      20535082470306768.00000000000000,idba_tran/1.1.3+galaxy0
307, 2021-05 ,      20367219011490716.00000000000000,nanoplot/1.28.2+galaxy1
308, 2021-05 ,      20356313518492893.00000000000000,t_test_two_samples/1.0.1
309, 2021-05 ,      19657902212383992.00000000000000,seqtk_seq/1.3.3
310, 2021-05 ,      18845655789440656.00000000000000,gops_subtract_1/1.0.0
311, 2021-05 ,      18806645434352221.00000000000000,cuffnorm/2.2.1.3
312, 2021-05 ,      18006584462888612.00000000000000,bcftools_isec/1.10
313, 2021-05 ,      17472306227109881.00000000000000,fasttree/2.1.10+galaxy1
314, 2021-05 ,      17409286396465998.00000000000000,snpSift_filter/4.3+t.galaxy1
315, 2021-05 ,      17214528444413866.00000000000000,bcftools_annotate/1.10
316, 2021-05 ,      17187255186621396.00000000000000,bcftools_plugin_counts/1.10+galaxy1
317, 2021-05 ,      16577086617445503.00000000000000,tp_replace_in_line/1.1.2
318, 2021-05 ,      16300495631206799.00000000000000,cutadapt/1.16.1
319, 2021-05 ,      15774815385524584.00000000000000,kc-align/1.0.2
320, 2021-05 ,      15516887416610294.00000000000000,mothur_clearcut/1.39.5.0
321, 2021-05 ,      15319289883814070.00000000000000,jvarkit_wgscoverageplotter/20201223+galaxy0
322, 2021-05 ,      14465616563190504.00000000000000,bioext_bam2msa/0.19.7.0
323, 2021-05 ,      14012817419130852.00000000000000,bcftools_view/1.10
324, 2021-05 ,      13888994547788188.00000000000000,gatk4_mutect2/4.1.7.0+galaxy02
325, 2021-05 ,      13614494457370704.00000000000000,vcfsort/1.0.0_rc3+galaxy0
326, 2021-05 ,      13477276806414328.00000000000000,snpfreqplot/1.0+galaxy3
327, 2021-05 ,      12956228680344549.00000000000000,samtool_filter2/1.1.2
328, 2021-05 ,      12850191944049354.00000000000000,mimodd_convert/0.1.9
329, 2021-05 ,      11838804963643910.00000000000000,fastq_join/1.1.2-806.1
330, 2021-05 ,      11485285931703636.00000000000000,jbrowse/1.16.11+galaxy0
331, 2021-05 ,      10440177138979110.00000000000000,bamleftalign/1.1.0.46-0
332, 2021-05 ,      10268731195993581.00000000000000,vcf2tsv/1.0.0_rc3+galaxy0
333, 2021-05 ,      10221018064502057.00000000000000,hyphy_meme/2.5.31+galaxy2
334, 2021-05 ,      10071240389904000.00000000000000,kallisto_pseudo/0.43.1.1
335, 2021-05 ,       9958640687201768.00000000000000,samtools_markdup/1.9+galaxy2
