,month_year,totalmemory,tool_name_version
40, 2020-01 ,200881316888.0,bedtools_intersectbed/2.29.0
41, 2020-01 ,196663336680.0,macs2_callpeak/2.1.1.20160309.6
42, 2020-01 ,195345376340.0,snpEff/4.3+T.galaxy1
43, 2020-01 ,194949782072.0,gops_join_1/1.0.0
44, 2020-01 ,191786296984.0,tp_easyjoin_tool/1.1.1
45, 2020-01 ,178341755840.0,bowtie_wrapper/1.2.0
46, 2020-01 ,177418801092.0,cshl_fastx_collapser/1.0.0
47, 2020-01 ,175177998844.0,samtools_flagstat/2.0.3
48, 2020-01 ,173464444576.0,mothur_unique_seqs/1.39.5.0
49, 2020-01 ,170037643800.0,prokka/1.13
50, 2020-01 ,169378275988.0,annotatemyids/3.7.0+galaxy1
51, 2020-01 ,168455592812.0,Convert characters1/Convert characters1
52, 2020-01 ,166478414324.0,cat1/cat1
53, 2020-01 ,163314929088.0,fastq_combiner/1.1.1
54, 2020-01 ,156856375428.0,freebayes/1.1.0.46-0
55, 2020-01 ,155801651472.0,multiqc/1.7
56, 2020-01 ,155274404052.0,datamash_ops/1.1.0
57, 2020-01 ,149606492772.0,fasterq_dump/2.10.4
58, 2020-01 ,149474680908.0,edger/3.24.1+galaxy1
59, 2020-01 ,148551997688.0,tp_sort_header_tool/1.1.1
60, 2020-01 ,144049417388.0,cufflinks/2.2.1.2
61, 2020-01 ,143543149320.0,tp_sed_tool/1.1.1
62, 2020-01 ,141697779584.0,bedtools_genomecoveragebed/2.29.0
63, 2020-01 ,139720601020.0,samtool_filter2/1.8+galaxy1
64, 2020-01 ,133657254284.0,vcffilter2/1.0.0_rc1+galaxy3
65, 2020-01 ,131943699712.0,bamFilter/2.4.1
66, 2020-01 ,124034986596.0,bedtools_bamtofastq/2.27.1
67, 2020-01 ,123645366324.0,tophat2/2.1.1
68, 2020-01 ,122716867704.0,mothur_align_seqs/1.39.5.0
69, 2020-01 ,121794184452.0,fastq_filter/1.1.1
70, 2020-01 ,120080629900.0,picard_MarkDuplicates/2.18.2.2
71, 2020-01 ,117444392144.0,CONVERTER_bam_to_coodinate_sorted_bam/CONVERTER_bam_to_coodinate_sorted_bam
72, 2020-01 ,113490035560.0,wig_to_bigWig/wig_to_bigWig
73, 2020-01 ,109140243196.0,salmon/0.14.1.2
74, 2020-01 ,104526827076.0,gops_intersect_1/1.0.0
75, 2020-01 ,104131391520.0,param_value_from_file/param_value_from_file
76, 2020-01 ,103999579528.0,samtools_rmdup/2.0.1
77, 2020-01 ,102417836956.0,mothur_summary_seqs/1.39.5.0
78, 2020-01 ,100440658520.0,sort1/sort1
79, 2020-01 ,99649787236.0,bam_to_sam/2.0.1
80, 2020-01 ,97277173196.0,ggplot2_heatmap2/3.0.1
81, 2020-01 ,94123458268.0,bwa/0.7.17.4
82, 2020-01 ,93850064256.0,picard_DownsampleSam/2.18.2.1
83, 2020-01 ,93718252288.0,comp1/comp1
84, 2020-01 ,91872885872.0,csv_to_tabular/csv_to_tabular
85, 2020-01 ,90950202688.0,fastqc/0.72
86, 2020-01 ,86600410192.0,tabular_to_fastq/1.1.1
87, 2020-01 ,85809539072.0,mergeCols1/mergeCols1
88, 2020-01 ,85809538904.0,fastp/0.19.5+galaxy1
89, 2020-01 ,85545915048.0,cshl_fastq_to_fasta/1.0.2
90, 2020-01 ,82646053764.0,fastq_join/1.1.2-806.1
91, 2020-01 ,81986993496.0,lastz_wrapper_2/1.3.2
92, 2020-01 ,81459746716.0,samtools_slice_bam/2.0.1
93, 2020-01 ,80141627760.0,ncbi_blastn_wrapper/0.3.3
94, 2020-01 ,79087132720.0,cshl_fastx_trimmer/1.0.2
95, 2020-01 ,78428073356.0,gops_basecoverage_1/1.0.0
96, 2020-01 ,76978142436.0,tp_find_and_replace/1.1.1
97, 2020-01 ,75923647440.0,cshl_fastq_quality_filter/1.0.2
98, 2020-01 ,72628350264.0,bedtools_multicovtbed/2.29.0
99, 2020-01 ,70914795680.0,tp_cat/0.1.0
100, 2020-01 ,70651171912.0,deeptools_plot_profile/3.3.0.0.0
101, 2020-01 ,70255736304.0,mothur_trim_seqs/1.39.5.0
102, 2020-01 ,69728488684.0,CONVERTER_interval_to_bed_0/CONVERTER_interval_to_bed_0
103, 2020-01 ,69333052780.0,minimap2/2.17+galaxy0
104, 2020-01 ,68146745964.0,trimmomatic/0.36.5
105, 2020-01 ,67751310312.0,featurecounts/1.6.3+galaxy2
106, 2020-01 ,67224062832.0,addValue/addValue
107, 2020-01 ,66576708432.0,star_fusion/0.5.4-3
108, 2020-01 ,66565003440.0,mothur_filter_seqs/1.39.5.0
109, 2020-01 ,66301379548.0,limma_voom/3.38.3+galaxy3
110, 2020-01 ,65642320120.0,rseqc_infer_experiment/2.6.4.1
111, 2020-01 ,64983262632.0,CONVERTER_bam_to_bigwig_0/CONVERTER_bam_to_bigwig_0
112, 2020-01 ,63006082280.0,snpSift_filter/4.3+t.galaxy0
113, 2020-01 ,62083399164.0,fastq_to_tabular/1.1.1
114, 2020-01 ,61951587288.0,deeptools_plot_correlation/3.3.0.0.0
115, 2020-01 ,61819940876.0,kraken/1.3.0
116, 2020-01 ,60369936764.0,bwa_wrapper/1.2.3
117, 2020-01 ,60369844700.0,mothur_make_fastq/1.39.5.0
118, 2020-01 ,59051725704.0,tp_awk_tool/1.1.1
119, 2020-01 ,58656290160.0,mothur_summary_tax/1.39.5.0
120, 2020-01 ,58260854484.0,pileup_parser/1.0.2
121, 2020-01 ,57733606904.0,bamtools/2.4.0
122, 2020-01 ,56810923704.0,tabular_to_csv/tabular_to_csv
123, 2020-01 ,56151864288.0,vsearch_clustering/1.9.7.0
124, 2020-01 ,54965557244.0,tp_head_tool/1.1.0
125, 2020-01 ,54965557216.0,peakcalling_macs/1.0.1
126, 2020-01 ,54570121572.0,table_annovar/0.2
127, 2020-01 ,54174685936.0,samtools_idxstats/2.0.3
128, 2020-01 ,54042874044.0,samtools_sort/2.0.3
129, 2020-01 ,53911062188.0,seqtk_sample/1.3.2
130, 2020-01 ,53895427856.0,unicycler/0.4.6.0
131, 2020-01 ,53515626496.0,kallisto_quant/0.46.0.4
132, 2020-01 ,52988378940.0,samtools_stats/2.0.2+galaxy2
133, 2020-01 ,52988378864.0,samtools_mpileup/2.1.4
134, 2020-01 ,52856567020.0,trim_galore/0.4.3.1
135, 2020-01 ,52592943212.0,Paste1/Paste1
136, 2020-01 ,51670260096.0,sam_to_bam/2.1.1
137, 2020-01 ,51670260024.0,cshl_fastx_barcode_splitter/1.0.1
138, 2020-01 ,50615764948.0,varscan/2.4.2
139, 2020-01 ,50484096580.0,tp_replace_in_line/1.1.2
140, 2020-01 ,48506774752.0,rseqc_bam2wig/2.6.4
141, 2020-01 ,45079665664.0,bedtools_bamtobed/2.29.0
142, 2020-01 ,44816126484.0,cuffdiff/2.2.1.5
143, 2020-01 ,42575239824.0,fastq_groomer/1.0.4
144, 2020-01 ,41520744712.0,sam_pileup/1.1.2
145, 2020-01 ,40202625840.0,picard_QualityScoreDistribution/2.18.2.1
146, 2020-01 ,39675378240.0,CONVERTER_interval_to_bedstrict_0/CONVERTER_interval_to_bedstrict_0
147, 2020-01 ,39411754500.0,samtools_view/1.9
148, 2020-01 ,39411754404.0,sam_to_bam/2.1
149, 2020-01 ,39016318844.0,flash/1.2.11.4
150, 2020-01 ,38093635588.0,tp_grep_tool/1.1.1
151, 2020-01 ,38093635536.0,sequence_content_trimmer/0.1
152, 2020-01 ,37137901500.0,deeptools_bam_compare/3.3.0.0.0
153, 2020-01 ,36775516672.0,tp_sorted_uniq/1.1.0
154, 2020-01 ,36643704840.0,Extract genomic DNA 1/Extract genomic DNA 1
155, 2020-01 ,36643704824.0,gatk_unified_genotyper/0.0.6
156, 2020-01 ,36643704796.0,collapse_dataset/4.1
157, 2020-01 ,36380081056.0,quast/5.0.2+galaxy0
158, 2020-01 ,36116457228.0,sam_merge2/1.2.0
159, 2020-01 ,35589209744.0,fastq_quality_trimmer/1.1.1
160, 2020-01 ,35589209740.0,bedtools_getfastabed/2.29.0
161, 2020-01 ,35589209700.0,fasta_filter_by_length/1.1
162, 2020-01 ,35457397872.0,fastqc/0.65
163, 2020-01 ,35193774056.0,fastq_paired_end_joiner/2.0.1.1
164, 2020-01 ,34666563800.0,deeptools_bam_coverage/3.1.2.0.0
165, 2020-01 ,34666526404.0,tp_replace_in_line/1.1.1
166, 2020-01 ,34402902724.0,Extract genomic DNA 1/3.0.3
167, 2020-01 ,34271090864.0,naive_variant_caller/0.0.4
168, 2020-01 ,34139278900.0,tp_multijoin_tool/1.1.1
169, 2020-01 ,34007467096.0,cshl_fastx_artifacts_filter/1.0.0
170, 2020-01 ,34007467088.0,Count1/Count1
171, 2020-01 ,33875655200.0,fastq_stats/1.1.1
172, 2020-01 ,33612031412.0,vcf2tsv/1.0.0_rc1+galaxy0
173, 2020-01 ,32952987056.0,tp_find_and_replace/1.1.2
174, 2020-01 ,32952971972.0,picard_CollectInsertSizeMetrics/2.18.2.1
175, 2020-01 ,32952971928.0,picard_CollectRnaSeqMetrics/2.18.2.1
176, 2020-01 ,32557536316.0,goseq/1.36.0+galaxy0
177, 2020-01 ,32162100672.0,tp_sort_header_tool/1.1.0
178, 2020-01 ,32162100644.0,collection_column_join/0.0.3
179, 2020-01 ,32030288676.0,mimodd_reheader/0.1.9
180, 2020-01 ,30975793632.0,clustalw/2.1
181, 2020-01 ,30448546104.0,picard_AddOrReplaceReadGroups/2.18.2.1
182, 2020-01 ,30448546100.0,samtools_fastx/1.9+galaxy1
183, 2020-01 ,30184922328.0,bedtools_mergebed/2.29.0
184, 2020-01 ,30053110460.0,fastq_paired_end_deinterlacer/1.1.2
185, 2020-01 ,29789486616.0,ncbi_blastp_wrapper/0.3.3
186, 2020-01 ,29657716092.0,deeptools_multi_bigwig_summary/3.3.0.0.0
187, 2020-01 ,29394101796.0,deeptools_multi_bam_summary/3.3.0.0.0
188, 2020-01 ,29320020556.0,hisat2/2.1.0+galaxy4
189, 2020-01 ,29262239132.0,ncbi_blastx_wrapper/0.3.3
190, 2020-01 ,29262239112.0,ngsutils_bam_filter/0.5.9
191, 2020-01 ,29130427232.0,rseqc_FPKM_count/2.6.4.1
192, 2020-01 ,28734991584.0,snpSift_extractFields/4.3+t.galaxy0
193, 2020-01 ,28603179680.0,__EXPORT_HISTORY__/__EXPORT_HISTORY__
194, 2020-01 ,28471367780.0,chipseeker/1.18.0+galaxy1
195, 2020-01 ,28339555920.0,fastq_trimmer/1.0.0
196, 2020-01 ,27548684584.0,Remove beginning1/Remove beginning1
197, 2020-01 ,27548684568.0,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
198, 2020-01 ,27021437040.0,cshl_fastq_quality_filter/1.0.1
199, 2020-01 ,26757813244.0,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
200, 2020-01 ,26626001372.0,cutadapt/1.16.5
201, 2020-01 ,26494189432.0,mimodd_sort/0.1.9
202, 2020-01 ,26230565708.0,gops_coverage_1/1.0.0
203, 2020-01 ,26230565592.0,presto_parselog/0.5.4
204, 2020-01 ,25835186216.0,prokka/1.14.5
205, 2020-01 ,25703318120.0,bedtools_sortbed/2.29.0
206, 2020-01 ,25571506244.0,Show beginning1/Show beginning1
207, 2020-01 ,25439739416.0,rbc_mafft/7.221.3
208, 2020-01 ,25307882424.0,picard_CASM/2.18.2.1
209, 2020-01 ,25176070608.0,dexseq_count/1.28.1.0
210, 2020-01 ,25176070576.0,stringtie_merge/1.3.6
211, 2020-01 ,24780634944.0,taxonomy_krona_chart/2.6.1.1
212, 2020-01 ,24648823028.0,mothur_count_seqs/1.39.5.0
213, 2020-01 ,24517050668.0,deeptools_bigwig_compare/3.3.0.0.0
214, 2020-01 ,23857951712.0,trimmer/trimmer
215, 2020-01 ,23857951696.0,sra_pileup/2.10.3
216, 2020-01 ,23857951676.0,EMBOSS: transeq101/5.0.0
217, 2020-01 ,23726139808.0,Kraken2Tax/1.2
218, 2020-01 ,23462516064.0,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
219, 2020-01 ,23330704172.0,tp_replace_in_column/1.1.3
220, 2020-01 ,23330704152.0,fastq_trimmer/1.1.1
221, 2020-01 ,23330704148.0,cshl_fastq_quality_boxplot/1.0.1
222, 2020-01 ,22935321252.0,cuffmerge/2.2.1.1
223, 2020-01 ,22935268508.0,sam_bw_filter/1.0.0
224, 2020-01 ,22935268496.0,CONVERTER_bed_gff_or_vcf_to_bigwig_0/CONVERTER_bed_gff_or_vcf_to_bigwig_0
225, 2020-01 ,22803456624.0,samtools_merge/1.9
226, 2020-01 ,22803456620.0,rseqc_geneBody_coverage/2.6.4.3
227, 2020-01 ,22539832848.0,cshl_fastx_reverse_complement/1.0.0
228, 2020-01 ,22539832840.0,picard_MergeSamFiles/2.18.2.1
229, 2020-01 ,22539832836.0,bedtools_subtractbed/2.29.0
230, 2020-01 ,22539832824.0,cshl_fastx_clipper/1.0.3
231, 2020-01 ,22539832816.0,sam_dump/2.10.4
232, 2020-01 ,22012585280.0,ncbi_makeblastdb/0.3.3
233, 2020-01 ,21880773396.0,fastqc/0.69
234, 2020-01 ,21748991536.0,bowtie_wrapper/1.1.2
235, 2020-01 ,21617149620.0,bcftools_plugin_counts/1.9+galaxy1
236, 2020-01 ,21485337704.0,mothur_taxonomy_to_krona/1.0
237, 2020-01 ,21353525852.0,mothur_cluster_split/1.39.5.0
238, 2020-01 ,21353525828.0,diffbind/2.10.0
239, 2020-01 ,21221713904.0,picard_SortSam/2.18.2.1
240, 2020-01 ,21089902080.0,fastq_paired_end_interlacer/1.2.0.1
241, 2020-01 ,20826278296.0,gops_subtract_1/1.0.0
242, 2020-01 ,20562654524.0,mothur_pre_cluster/1.39.5.0
243, 2020-01 ,20430842632.0,allele_counts_1/1.2
244, 2020-01 ,20167218860.0,vcfcombine/1.0.0_rc1+galaxy0
245, 2020-01 ,20167218848.0,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
246, 2020-01 ,20035406868.0,seqtk_sample/1.3.1
247, 2020-01 ,19903595084.0,snpEff/1.0
248, 2020-01 ,19903595068.0,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
249, 2020-01 ,19639971312.0,rseqc_read_distribution/2.6.4.1
250, 2020-01 ,19639971296.0,bcftools_stats/1.9+galaxy1
251, 2020-01 ,19376347484.0,dunovo/2.14
252, 2020-01 ,18849099980.0,mothur_remove_seqs/1.39.5.0
253, 2020-01 ,18849099972.0,cshl_fastx_quality_statistics/1.0.1
254, 2020-01 ,18849099924.0,wc_gnu/wc_gnu
255, 2020-01 ,18585476208.0,picard_ARRG/1.56.0
256, 2020-01 ,18535655780.0,hisat2/2.1.0+galaxy3
257, 2020-01 ,17926437408.0,deeptools_compute_matrix/3.1.2.0.0
258, 2020-01 ,17926416732.0,snpEff_download/4.3+T.galaxy2
259, 2020-01 ,17794604832.0,snpEff_build_gb/4.3+T.galaxy4
260, 2020-01 ,17662792992.0,precheck/2.14
261, 2020-01 ,17662792992.0,mothur_chimera_vsearch/1.39.5.1
262, 2020-01 ,17662792992.0,make_families/2.14
263, 2020-01 ,17003733540.0,macs2_predictd/2.1.1.20160309.1
264, 2020-01 ,17003733524.0,vcfallelicprimitives/1.0.0_rc1+galaxy0
265, 2020-01 ,16871921636.0,gff2bed1/gff2bed1
266, 2020-01 ,16476485996.0,tp_tail_tool/1.1.0
267, 2020-01 ,16476485988.0,charts/1.0.1
268, 2020-01 ,16476485980.0,samtools_depth/1.9
269, 2020-01 ,16344674096.0,sailfish/0.10.1.1
270, 2020-01 ,16189882668.0,bowtie2/2.3.4.2
271, 2020-01 ,16081050336.0,fastq_filter/1.0.0
272, 2020-01 ,16081050332.0,bamleftalign/1.1.0.46-0
273, 2020-01 ,16081050304.0,kraken-report/1.2.4
274, 2020-01 ,15949238432.0,table_annovar/0.1
275, 2020-01 ,15817426552.0,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
276, 2020-01 ,15553802768.0,get_flanks1/1.0.0
277, 2020-01 ,15421990892.0,deeptools_plot_pca/3.3.0.0.0
278, 2020-01 ,15158367112.0,fastq_manipulation/1.1.1
279, 2020-01 ,14762931456.0,correct_barcodes/2.14
280, 2020-01 ,14762931448.0,gatk_variant_select/0.0.3
281, 2020-01 ,14762931448.0,vcfannotate/1.0.0_rc1+galaxy0
282, 2020-01 ,14631119564.0,sam_to_bam/1.1.2
283, 2020-01 ,14631119564.0,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
284, 2020-01 ,14499307664.0,snippy/4.4.5+galaxy1
285, 2020-01 ,14367495792.0,featurecounts/1.6.2
286, 2020-01 ,14235683904.0,bedtools_coveragebed/2.29.0
287, 2020-01 ,14235683860.0,samtools_sort/2.0.2
288, 2020-01 ,14103872016.0,lastz_wrapper_2/1.2.2
289, 2020-01 ,13840248232.0,gops_merge_1/1.0.0
290, 2020-01 ,13840248212.0,fasta_compute_length/1.0.2
291, 2020-01 ,13840248188.0,presto_parseheaders/0.5.4
292, 2020-01 ,13708436352.0,bedtools_slopbed/2.29.0
293, 2020-01 ,13708436352.0,rseqc_read_GC/2.6.4
294, 2020-01 ,13708436348.0,picard_SamToFastq/2.18.2.1
295, 2020-01 ,13708436328.0,gffread/2.2.1.2
296, 2020-01 ,13576624460.0,bed2gff1/bed2gff1
297, 2020-01 ,13313036504.0,deeptools_plot_fingerprint/3.3.0.0.0
298, 2020-01 ,13313000688.0,bcftools_filter/1.9+galaxy1
299, 2020-01 ,13181188800.0,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
300, 2020-01 ,13181188792.0,bedtools_multiintersectbed/2.29.0
301, 2020-01 ,13049376892.0,snpSift_annotate/4.3+t.galaxy1
302, 2020-01 ,12917565024.0,bedtools_intersectbed/2.27.1
303, 2020-01 ,12917565016.0,snpsift_vartype/4.3+t.galaxy0
304, 2020-01 ,12917565008.0,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
305, 2020-01 ,12653941236.0,bcftools_norm/1.9+galaxy1
306, 2020-01 ,12653941216.0,cshl_fastx_reverse_complement/1.0.2
307, 2020-01 ,12522129360.0,rseqc_bam_stat/2.6.4
308, 2020-01 ,12522129356.0,cshl_fastx_clipper/1.0.1
309, 2020-01 ,12522129304.0,mimodd_vcf_filter/0.1.9
310, 2020-01 ,12390317452.0,bcftools_mpileup/1.9+galaxy2
311, 2020-01 ,12126693696.0,cshl_fasta_formatter/1.0.1
312, 2020-01 ,12126693688.0,gatk_depth_of_coverage/0.0.2
313, 2020-01 ,12126693680.0,picard_FastqToSam/2.18.2.1
314, 2020-01 ,12126693664.0,mothur_make_biom/1.39.5.0
315, 2020-01 ,11994881804.0,picard_CleanSam/2.18.2.1
316, 2020-01 ,11994881780.0,ncbi_blastn_wrapper/0.3.0
317, 2020-01 ,11863069872.0,presto_filterseq/0.5.4
318, 2020-01 ,11731267368.0,dexseq/1.28.1+galaxy1
319, 2020-01 ,11731258032.0,transit_gumbel/3.0.1+galaxy1
320, 2020-01 ,11731258028.0,gatk_realigner_target_creator/0.0.4
321, 2020-01 ,11599446140.0,tp_uniq_tool/1.1.1
322, 2020-01 ,11599446132.0,ncbi_tblastn_wrapper/0.3.3
323, 2020-01 ,11335822368.0,samtools_markdup/1.9+galaxy2
324, 2020-01 ,11204010444.0,lofreq_call/2.1.3.1+galaxy0
325, 2020-01 ,11072198592.0,transit_gumbel/2.3.3+galaxy1
326, 2020-01 ,11072198572.0,bcftools_merge/1.9+galaxy1
327, 2020-01 ,10940411076.0,align_families/2.14
328, 2020-01 ,10940386704.0,mothur_heatmap_sim/1.39.5.0
329, 2020-01 ,10940386704.0,mothur_tree_shared/1.39.5.0
330, 2020-01 ,10808574808.0,vcfbedintersect/1.0.0_rc1+galaxy0
331, 2020-01 ,10808574776.0,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
332, 2020-01 ,10676762928.0,varscan/0.1
333, 2020-01 ,10544951032.0,bcftools_call/1.9+galaxy1
334, 2020-01 ,10413139132.0,deseq2/2.11.40.2
335, 2020-01 ,10413139128.0,snpEff_databases/4.3+T.galaxy2
336, 2020-01 ,10281327264.0,samtool_filter2/1.1.2
337, 2020-01 ,10281327224.0,mothur_fastq_info/1.39.5.0
338, 2020-01 ,10149515376.0,__DATA_FETCH__/__DATA_FETCH__
339, 2020-01 ,10149515372.0,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
340, 2020-01 ,10149515372.0,gatk_indel_realigner/0.0.6
341, 2020-01 ,10149515356.0,qualimap_bamqc/2.2.2d+galaxy1
342, 2020-01 ,10149515332.0,presto_maskprimers/0.5.4
343, 2020-01 ,10017703484.0,trimmomatic/0.36.6
344, 2020-01 ,10017703484.0,Summary_Statistics1/Summary_Statistics1
345, 2020-01 ,9885891568.0,vcfvcfintersect/1.0.0_rc1+galaxy0
346, 2020-01 ,9754079708.0,EMBOSS: getorf42/5.0.0.1
347, 2020-01 ,9622267820.0,mothur_make_shared/1.39.5.0
348, 2020-01 ,9358644048.0,mothur_classify_otu/1.39.5.0
349, 2020-01 ,9358644044.0,liftOver1/liftOver1
350, 2020-01 ,9358644024.0,deeptools_plot_heatmap/3.1.2.0.1
351, 2020-01 ,9358644012.0,picard_MarkDuplicates/2.18.2.1
352, 2020-01 ,9226832160.0,hgv_david/hgv_david
353, 2020-01 ,9226832156.0,fastqc/0.52
354, 2020-01 ,9226832156.0,CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed
355, 2020-01 ,9226832152.0,seqtk_sample/1.2.0
356, 2020-01 ,9095020272.0,fastqc/0.63
357, 2020-01 ,9095020272.0,gops_cluster_1/1.0.0
358, 2020-01 ,9095020268.0,mothur_make_group/1.39.5.0
359, 2020-01 ,9095020268.0,gffcompare/0.11.2
360, 2020-01 ,8963208384.0,macs2_bdgpeakcall/2.1.1.20160309.0
361, 2020-01 ,8963208376.0,bedtools_closestbed/2.29.0
362, 2020-01 ,8963208364.0,kraken-translate/1.2.3
363, 2020-01 ,8699584608.0,gd_multiple_to_gd_genotype/1.0.0
364, 2020-01 ,8699584604.0,mothur_sub_sample/1.39.5.0
365, 2020-01 ,8567772720.0,vsearch_clustering/2.8.3.0
366, 2020-01 ,8567772720.0,vcfselectsamples/1.0.0_rc1+galaxy0
367, 2020-01 ,8567772720.0,snippy/4.4.5+galaxy0
368, 2020-01 ,8567772720.0,idba_ud/1.1.3+galaxy1
369, 2020-01 ,8567772704.0,samtools_bedcov/2.0.2
370, 2020-01 ,8567772692.0,meme_meme/4.12.0.0
371, 2020-01 ,8435960832.0,table_compute/0.9.2
372, 2020-01 ,8435960820.0,bedtools_map/2.29.0.2
373, 2020-01 ,8435960816.0,random_lines1/random_lines1
374, 2020-01 ,8435960804.0,ncbi_acc_download/0.2.5+galaxy0
375, 2020-01 ,8304148944.0,vcfsort/1.0.0_rc1+galaxy0
376, 2020-01 ,8304148940.0,cshl_fastx_trimmer/1.0.0
377, 2020-01 ,8172337048.0,peakcalling_sicer/0.0.2
378, 2020-01 ,8040540200.0,deeptools_bam_pe_fragmentsize/3.3.0.0.0
379, 2020-01 ,8040525168.0,rseqc_tin/2.6.4.1
380, 2020-01 ,8040525168.0,cshl_fastq_to_fasta/1.0.0
381, 2020-01 ,8040525164.0,gops_concat_1/1.0.1
382, 2020-01 ,8040525164.0,pca1/1.0.2
383, 2020-01 ,8040525160.0,histogram_rpy/1.0.3
384, 2020-01 ,8040525156.0,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
385, 2020-01 ,7908713276.0,mimodd_map/0.1.9
386, 2020-01 ,7776901392.0,circos/0.69.8+galaxy1
387, 2020-01 ,7776901384.0,XY_Plot_1/1.0.2
388, 2020-01 ,7645089504.0,bg_diamond/0.9.21.0
389, 2020-01 ,7645089464.0,rgweblogo3/3.5.0
390, 2020-01 ,7513277616.0,mothur_remove_lineage/1.39.5.0
391, 2020-01 ,7513277604.0,cshl_fastx_nucleotides_distribution/1.0.1
392, 2020-01 ,7381488336.0,deeptools_plot_coverage/3.3.0.0.0
393, 2020-01 ,7249653812.0,mothur_unifrac_unweighted/1.39.5.0
394, 2020-01 ,7117841952.0,cshl_fastx_barcode_splitter/1.0.0
395, 2020-01 ,6986030064.0,multiqc/1.6
396, 2020-01 ,6986030064.0,snpSift_filter/1.0
397, 2020-01 ,6854218176.0,cummerbund_to_cuffdiff/1.0.1
398, 2020-01 ,6854218172.0,mothur_count_groups/1.39.5.0
399, 2020-01 ,6854218144.0,prinseq/0.20.4
400, 2020-01 ,6590594400.0,bcftools_annotate/1.9+galaxy2
401, 2020-01 ,6590594388.0,presto_buildconsensus/0.5.4
402, 2020-01 ,6458782512.0,mothur_rarefaction_single/1.39.5.0
403, 2020-01 ,6458782512.0,rgPicardMarkDups/1.56.0
404, 2020-01 ,6458782512.0,ChangeCase/ChangeCase
405, 2020-01 ,6458782480.0,fasta-stats/1.0.1
